alphanumiso;material_id;year;factor;source
ESP724;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
GBR826;Me.Sn;2016;94.29510199886363;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Sn;2017;94.37819215187244;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Sn;2018;94.46351791437922;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Sn;2019;94.53319441040004;based on S&P Global mining data and price-based allocation of ore
GBR826;Me.Sn;2020;94.56933676395094;based on S&P Global mining data and price-based allocation of ore
IDN360;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KOR410;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
LAO418;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MMR104;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MNG496;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NAM516;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NER562;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NER562;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NER562;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NER562;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NER562;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
PER604;Me.Sn;2016;38.64949193350773;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Sn;2017;38.969608750373155;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Sn;2018;39.2983385757641;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Sn;2019;39.56677734147636;based on S&P Global mining data and price-based allocation of ore
PER604;Me.Sn;2020;39.70602097930571;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Sn;2016;47.863609540616814;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Sn;2017;48.053939679334206;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Sn;2018;48.24939080833099;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Sn;2019;48.408995005372034;based on S&P Global mining data and price-based allocation of ore
PRT620;Me.Sn;2020;48.49178434822219;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
THA764;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
THA764;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
THA764;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
THA764;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
THA764;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TZA834;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TZA834;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TZA834;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TZA834;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TZA834;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UGA800;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
VNM704;Me.Sn;2016;70.27315930608766;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
VNM704;Me.Sn;2017;70.4666772651521;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
VNM704;Me.Sn;2018;70.66540198544696;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
VNM704;Me.Sn;2019;70.82767937712879;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
VNM704;Me.Sn;2020;70.91185535035412;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
AUS036;Me.Ta;2016;3673.992768760843;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ta;2017;3667.28724731022;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ta;2018;3660.401308242092;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ta;2019;3654.778292496502;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.Ta;2020;3651.8615410134958;based on S&P Global mining data and price-based allocation of ore
BDI108;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BOL068;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BRA076;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
COD180;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ESP724;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
ETH231;Me.Ta;2016;6609.219273167145;based on S&P Global mining data and price-based allocation of ore
ETH231;Me.Ta;2017;6599.648251082283;based on S&P Global mining data and price-based allocation of ore
ETH231;Me.Ta;2018;6589.819712708143;based on S&P Global mining data and price-based allocation of ore
ETH231;Me.Ta;2019;6581.793788358953;based on S&P Global mining data and price-based allocation of ore
ETH231;Me.Ta;2020;6577.630608348945;based on S&P Global mining data and price-based allocation of ore
MOZ508;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MOZ508;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
MYS458;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
NGA566;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Ta;2016;12465.668500043505;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ta;2017;12465.668500043506;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ta;2018;12465.668500043508;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ta;2019;12465.66850004351;based on S&P Global mining data and price-based allocation of ore
RUS643;Me.Ta;2020;12465.66850004351;based on S&P Global mining data and price-based allocation of ore
RWA646;Me.Ta;2016;7339.524953784659;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Ta;2017;7333.063062379573;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Ta;2018;7326.427308425472;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Ta;2019;7321.00859231448;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RWA646;Me.Ta;2020;7318.197814438724;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BGR100;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CAN124;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CAN124;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CAN124;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CAN124;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CAN124;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
CHN156;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
JPN392;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
JPN392;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
JPN392;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
JPN392;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
JPN392;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
RUS643;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
SWE752;Me.Te;2016;993.0861400415406;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Te;2017;992.0448953142161;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Te;2018;990.97563503369;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Te;2019;990.1024836255748;based on S&P Global mining data and price-based allocation of ore
SWE752;Me.Te;2020;989.6495655154829;based on S&P Global mining data and price-based allocation of ore
USA840;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UZB860;Me.Te;2016;993.0861400415406;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UZB860;Me.Te;2017;992.0448953142161;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UZB860;Me.Te;2018;990.97563503369;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UZB860;Me.Te;2019;990.1024836255748;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
UZB860;Me.Te;2020;989.6495655154829;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
BDI108;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Ti;2016;9.566888935112512;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Ti;2017;9.505357373871082;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IDN360;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Ti;2016;9.566888935112512;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Ti;2017;9.505357373871082;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.Ti;2020;9.363807190387432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Ti;2016;9.566888935112512;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Ti;2017;9.505357373871082;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.Ti;2020;9.363807190387432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ti;2016;9.566888935112512;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ti;2017;9.505357373871082;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
TUR792;Me.Ti;2020;9.363807190387432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ti;2016;9.566888935112512;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ti;2017;9.505357373871082;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ti;2018;9.442170254928088;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ti;2019;9.390572039896037;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
USA840;Me.Ti;2020;9.363807190387432;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
AUS036;Me.U;2016;488.8369908452689;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.U;2017;490.83083904049204;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.U;2018;492.87833337549705;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.U;2019;494.5503047320295;based on S&P Global mining data and price-based allocation of ore
AUS036;Me.U;2020;495.417583991835;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.U;2016;952.3831571404554;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.U;2017;952.3831615530937;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.U;2018;952.3831660844578;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.U;2019;952.3831697847419;based on S&P Global mining data and price-based allocation of ore
BRA076;Me.U;2020;952.3831717041405;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.U;2016;353.5418476586734;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.U;2017;345.98736102055335;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.U;2018;338.2296146522596;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.U;2019;331.89468639518134;based on S&P Global mining data and price-based allocation of ore
CAN124;Me.U;2020;328.60865409070755;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.U;2016;645.2244592742317;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.U;2017;645.0967711614128;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.U;2018;644.965647493989;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.U;2019;644.8585727088;based on S&P Global mining data and price-based allocation of ore
CHN156;Me.U;2020;644.8030312426858;based on S&P Global mining data and price-based allocation of ore
CZE203;Me.U;2016;266.6678145334066;based on S&P Global mining data and price-based allocation of ore
CZE203;Me.U;2017;266.6678085896063;based on S&P Global mining data and price-based allocation of ore
CZE203;Me.U;2018;266.6678024858831;based on S&P Global mining data and price-based allocation of ore
CZE203;Me.U;2019;266.66779750162004;based on S&P Global mining data and price-based allocation of ore
CZE203;Me.U;2020;266.66779491620014;based on S&P Global mining data and price-based allocation of ore
DEU276;Me.U;2016;7946.846123863155;based on S&P Global mining data and price-based allocation of ore
DEU276;Me.U;2017;7946.946348524155;based on S&P Global mining data and price-based allocation of ore
DEU276;Me.U;2018;7947.049269812805;based on S&P Global mining data and price-based allocation of ore
DEU276;Me.U;2019;7947.133314707902;based on S&P Global mining data and price-based allocation of ore
DEU276;Me.U;2020;7947.176910188246;based on S&P Global mining data and price-based allocation of ore
FRA250;Me.U;2016;4674.294684687651;based on S&P Global mining data and price-based allocation of ore
FRA250;Me.U;2017;4691.775872932094;based on S&P Global mining data and price-based allocation of ore
FRA250;Me.U;2018;4709.727407048583;based on S&P Global mining data and price-based allocation of ore
FRA250;Me.U;2019;4724.386520060737;based on S&P Global mining data and price-based allocation of ore
IND356;Me.U;2016;1871.4129896084382;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.U;2017;1873.3188348927445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.U;2018;1875.2759585255071;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.U;2019;1876.874133719073;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IND356;Me.U;2020;1877.7031336857888;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.U;2016;1871.4129896084382;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.U;2017;1873.3188348927445;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.U;2018;1875.2759585255071;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.U;2019;1876.874133719073;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
IRN364;Me.U;2020;1877.7031336857888;global average based on S&P Global / FINEPRINT mining data and price-based allocation of ore
KAZ398;Me.U;2016;2932.1637655381446;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.U;2017;2931.941001412122;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.U;2018;2931.7122436324844;based on S&P Global mining data and price-based allocation of ore
KAZ398;Me.U;2019;2931.525441428151;based on S&P Global mining data and price-based allocation of ore
