alphanumiso;country;material_id;material_name;unit_id;source_all;2016;2017;2018;2019;2020
PRT620;Portugal;Me.W;Tungsten;t;wmd;549;669;716;518;553
PRT620;Portugal;Me.Zn;Zinc;t;wmd;71052;71357;144983;161569;176849
PRY600;Paraguay;M.gya;Gypsum and anhydrite;t;wmd;4500;4500;4500;4500;4500
PRY600;Paraguay;M.kao;Kaolin;t;wmd;6000;6000;6000;6000;6000
ROU642;Romania;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;24996;28005;34809;41964;45495
ROU642;Romania;Me.Cu;Copper;t;wmd;8390;8160;8555;9180;9130
ROU642;Romania;M.crs;Crushed stone;t;bgs;34000000;31000000;28000000;28000000;28000000
ROU642;Romania;M.fel;Feldspar;t;wmd;4501;5000;20000;20000;20000
ROU642;Romania;Me.Au;Gold;Kg;wmd;500;960;900;500;500
ROU642;Romania;M.gya;Gypsum and anhydrite;t;wmd;714273;764786;749668;878546;925782
ROU642;Romania;M.kao;Kaolin;t;bgs;31000;0;0;0;0
ROU642;Romania;Me.Pb;Lead;t;wmd;120;720;1200;520;510
ROU642;Romania;O.Mn;Manganese ore;t;bgs;4477;8000;26000;45000;45000
ROU642;Romania;M.sal;Salt nec;t;wmd;2100000;2340000;2374973;2015579;
ROU642;Romania;M.sag;Sand and gravel;t;bgs;53500000;55000000;88000000;60000000;60000000
ROU642;Romania;Me.Ag;Silver;Kg;wmd;18000;18000;18000;18000;18000
ROU642;Romania;Me.U;Uranium;t;wmd;50.032090860000004;0;0;0;0
ROU642;Romania;Me.Zn;Zinc;t;wmd;1500;770;330;1260;100
RUS643;Russian Federation;Me.Sb;Antimony;t;wmd;6620;6120;30828;21671;17532
RUS643;Russian Federation;Me.As;Arsenic;t;wmd;1500;1000;500;102;100
RUS643;Russian Federation;M.asb;Asbestos;t;wmd;713675;710250;752917;789600;750000
RUS643;Russian Federation;M.bar;Barite;t;wmd;434000;221000;265300;163000;265000
RUS643;Russian Federation;O.Al;Bauxite;t;bgs;5432000;5523000;5651000;5574000;5570000
RUS643;Russian Federation;M.ben;Bentonite, sepiolite and attapulgite;t;bgs;589000;91000;50100;50000;50000
RUS643;Russian Federation;Me.Bi;Bismuth;t;wmd;30;30;15;46;45
RUS643;Russian Federation;M.bro;Bromine;Kg;bgs;;;;;500000
RUS643;Russian Federation;Me.Cd;Cadmium;t;wmd;1100;1176;1201;1000;1000
RUS643;Russian Federation;O.Cr;Chromium ore;t;bgs;485000;434000;469000;698000;689000
RUS643;Russian Federation;Me.Co;Cobalt;t;wmd;8600;8900;8700;9400;9700
RUS643;Russian Federation;Me.Cu;Copper;t;wmd;702300;761100;870500;812400;924100
RUS643;Russian Federation;Nm.dig;Diamonds, gems;ct;wmd;24431760;21860500;22973133;25804591;18711931
RUS643;Russian Federation;Nm.dii;Diamonds, industrial;ct;wmd;16287840;20754280;20187926;19466621;12474620
RUS643;Russian Federation;M.fel;Feldspar;t;bgs;278142;281236;294411;294000;294000
RUS643;Russian Federation;O.Fe;Ferrous ore;t;bgs;101000000;95000000;96100000;97500000;100200000
RUS643;Russian Federation;M.flu;Fluorspar;t;bgs;3000;2700;6000;4000;32000
RUS643;Russian Federation;Me.Ga;Gallium;t;wmd;4;5;6;8;5
RUS643;Russian Federation;Me.Ge;Germanium;t;wmd;6;6;6;5;5
RUS643;Russian Federation;Me.Au;Gold;Kg;wmd;253580;270300;279850;305050;308560
RUS643;Russian Federation;M.gra;Graphite, natural;t;bgs;19400;25200;17800;16600;16600
RUS643;Russian Federation;M.gya;Gypsum and anhydrite;t;wmd;4200000;3750000;5453400;4179300;4200000
RUS643;Russian Federation;O.FeTiO3;Ilmenite;t;bgs;60000;0;0;0;0
RUS643;Russian Federation;Me.In;Indium;t;wmd;5;5;4;6;10
RUS643;Russian Federation;M.iod;Iodine;Kg;bgs;2952;7844;7895;3112;1300
RUS643;Russian Federation;M.kao;Kaolin;t;bgs;1064800;1593000;1593000;1530000;1550000
RUS643;Russian Federation;Me.Pb;Lead;t;wmd;204300;204700;206100;207900;200700
RUS643;Russian Federation;O.MgCO3;Magnesite;t;wmd;1188900;1397000;1571400;1013800;1281400
RUS643;Russian Federation;Me.Mn;Manganese;t;wmd;;0;8600;5900;28200
RUS643;Russian Federation;Me.Hg;Mercury;t;wmd;50;50;50;50;30
RUS643;Russian Federation;M.mic;Mica;t;bgs;4823;5219;4465;4500;4500
RUS643;Russian Federation;Me.Mo;Molybdenum;t;wmd;3359;3227;2262;1989;1707
RUS643;Russian Federation;O.nep;Nepheline syenite;t;bgs;4432000;4332000;4294000;4244000;4599000
RUS643;Russian Federation;Me.Ni;Nickel;t;wmd;223000;223000;238800;233800;234100
RUS643;Russian Federation;Me.Nb;Niobium;t;wmd;438.999762624;452.980646784;467.660575152;460.670133072;431.310276336
RUS643;Russian Federation;Me.Pd;Palladium;Kg;wmd;86500;76270;92570;92900;81990
RUS643;Russian Federation;M.per;Perlite;t;wmd;45000;45000;45000;45000;45000
RUS643;Russian Federation;O.P;Phosphate rock;t;bgs;12300000;13200000;13600000;13800000;13800000
RUS643;Russian Federation;Me.Pt;Platinum;Kg;wmd;22300;22400;21370;22420;21740
RUS643;Russian Federation;Me.K2O;Potassium oxide;t;bgs;6588000;7320000;7015000;6771000;6893000
RUS643;Russian Federation;Me.Re;Rhenium;Kg;wmd;1500;1500;1000;1000;2000
RUS643;Russian Federation;Me.Rh;Rhodium;Kg;wmd;2644;2426;2146;2115;1800
RUS643;Russian Federation;M.sal;Salt nec;t;wmd;6687000;7073000;6710000;8175000;
RUS643;Russian Federation;Me.Se;Selenium;t;wmd;197;194;185;193;195
RUS643;Russian Federation;Me.Ag;Silver;Kg;wmd;1493000;1373000;1400100;1407000;1380000
RUS643;Russian Federation;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;20000;20000;12500;48000;104000
RUS643;Russian Federation;Me.Ta;Tantalum;t;wmd;40.129406765000006;36.853536825;36.034569340000004;26.20695952;49.1380491
RUS643;Russian Federation;Me.Te;Tellurium;t;wmd;40;44;35;38;40
RUS643;Russian Federation;Me.Sn;Tin;t;wmd;627;1011;1531;2471;2559
RUS643;Russian Federation;Me.W;Tungsten;t;wmd;2707;2144;2234;2433;2274
RUS643;Russian Federation;Me.U;Uranium;t;wmd;3004.46945622;2917.1252976;2903.5572729600003;2911.1892868200002;2845.8931682400003
RUS643;Russian Federation;Me.V;Vanadium;t;wmd;9458.963903414;10439.254489164;9551.951467548;10295.85198062;10941.723435117
RUS643;Russian Federation;M.ver;Vermiculite;t;bgs;12363;9262;25904;29266;9000
RUS643;Russian Federation;Me.Zn;Zinc;t;wmd;245800;255200;288000;275400;260700
RUS643;Russian Federation;O.Zr;Zircon;t;wmd;7704;7324;7400;6300;6000
RUS643;Russian Federation;Me.reo;;t;wmd;6126;5000;5192;5240;2663
RWA646;Rwanda;Me.Au;Gold;Kg;wmd;1980;2000;2163;2000;2000
RWA646;Rwanda;Me.Nb;Niobium;t;wmd;132.81839952;181.75149408;171.26583096;143.30406264;111.84707328
RWA646;Rwanda;Me.Ta;Tantalum;t;wmd;237.50057065000001;323.492156575;311.2076443;257.974757775;196.5521964
RWA646;Rwanda;Me.Sn;Tin;t;wmd;2560;3430;3405;2780;2030
RWA646;Rwanda;Me.W;Tungsten;t;wmd;1020;905;1155;1120;1075
SAU682;Saudi Arabia;O.Al;Bauxite;t;wmd;4768000;4125000;4906000;5127000;5243000
SAU682;Saudi Arabia;Me.Cu;Copper;t;wmd;27840;43150;59200;68580;79060
SAU682;Saudi Arabia;M.fel;Feldspar;t;wmd;188000;197000;175594;216000;216000
SAU682;Saudi Arabia;Me.Au;Gold;Kg;wmd;7010;10465;13397;12418;13222
SAU682;Saudi Arabia;M.gya;Gypsum and anhydrite;t;wmd;3000000;3150000;3352832;3472000;3500000
SAU682;Saudi Arabia;M.kao;Kaolin;t;wmd;196000;206000;207461;227000;215000
SAU682;Saudi Arabia;O.MgCO3;Magnesite;t;wmd;100000;104132;155000;200000;250000
SAU682;Saudi Arabia;O.P;Phosphate rock;t;bgs;5400000;5800000;5444000;5716000;5700000
SAU682;Saudi Arabia;M.sal;Salt nec;t;wmd;2400000;2520000;2646000;2778000;
SAU682;Saudi Arabia;Me.Ag;Silver;Kg;wmd;4710;5133;6480;7123;7479
SAU682;Saudi Arabia;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;42000;44000;46000;48000;48000
SAU682;Saudi Arabia;Me.Zn;Zinc;t;wmd;4230;21787;27100;31870;33500
SDN729;Sudan;O.Cr;Chromium ore;t;bgs;45000;32000;27000;12728;9000
SDN729;Sudan;M.fel;Feldspar;t;bgs;49000;29000;36000;15300;25000
SDN729;Sudan;Me.Au;Gold;Kg;wmd;93000;107300;93600;57700;35700
SDN729;Sudan;M.gya;Gypsum and anhydrite;t;wmd;349236;333000;226000;193000;173000
SDN729;Sudan;M.kao;Kaolin;t;wmd;6500;5446;11000;29000;19700
SDN729;Sudan;O.Mn;Manganese ore;t;bgs;9800;4000;4000;1000;1000
SDN729;Sudan;M.sal;Salt nec;t;wmd;223397;235000;267000;263000;
SDN729;Sudan;Me.Ag;Silver;Kg;wmd;1000;2000;1000;1000;1000
SDN729;Sudan;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;4250;4000;4000;2000;0
SEN686;Senegal;M.ben;Bentonite, sepiolite and attapulgite;t;bgs;172300;165900;177900;197673;201919
SEN686;Senegal;Me.Au;Gold;Kg;wmd;6741;7255;12508;14550;12408
SEN686;Senegal;O.FeTiO3;Ilmenite;t;bgs;416249;492441;506938;491602;505000
SEN686;Senegal;O.leu;Leucoxene;t;bgs;9664;9975;9605;10130;9500
SEN686;Senegal;Me.Mn;Manganese;t;wmd;600;1520;3330;1880;6580
SEN686;Senegal;O.P;Phosphate rock;t;bgs;2609000;2385000;2699200;2391900;2938500
SEN686;Senegal;M.sal;Salt nec;t;wmd;263218;265040;245700;286100;
SEN686;Senegal;Me.Ag;Silver;Kg;wmd;640;660;940;898;1090
SEN686;Senegal;O.Zr;Zircon;t;wmd;52627;81749;93569;80747;83257
SLB090;Solomon Islands;O.Al;Bauxite;t;wmd;234500;1523900;1646200;1234030;841890
SLE694;Sierra Leone;O.Al;Bauxite;t;wmd;1368531;1787716;1938461;1883863;1342139
SLE694;Sierra Leone;Nm.dig;Diamonds, gems;ct;wmd;417952;165860;402530;433054;483232
SLE694;Sierra Leone;Nm.dii;Diamonds, industrial;ct;wmd;131550;122380;339070;391403;202800
SLE694;Sierra Leone;O.Fe;Ferrous ore;t;bgs;6576576;6531460;968585;722305;13000
SLE694;Sierra Leone;Me.Au;Gold;Kg;wmd;188;142;464;75;25
SLE694;Sierra Leone;O.FeTiO3;Ilmenite;t;bgs;28102;57040;49510;63350;45773
SLE694;Sierra Leone;O.TiO2;Rutile;t;bgs;148541;165470;108320;136790;116569
SLE694;Sierra Leone;O.Zr;Zircon;t;wmd;1329;3000;11400;8500;4564
SLV222;El Salvador;M.sal;Salt nec;t;wmd;30000;30000;30000;30000;
SRB688;Serbia;Me.Cu;Copper;t;wmd;34625;45115;44096;43550;52207
SRB688;Serbia;M.fel;Feldspar;t;bgs;20000;20000;20000;20000;20000
SRB688;Serbia;Me.Au;Gold;Kg;wmd;805;1199;839;1452;1550
SRB688;Serbia;M.kao;Kaolin;t;bgs;253000;255000;279000;254000;234000
SRB688;Serbia;Me.Pb;Lead;t;wmd;7080;8790;9110;9970;8420
SRB688;Serbia;Me.Pd;Palladium;Kg;bgs;31;38;55;100;100
SRB688;Serbia;Me.Pt;Platinum;Kg;bgs;4;2;5;10;20
SRB688;Serbia;M.sal;Salt nec;t;wmd;9149;8197;7811;13464;
SRB688;Serbia;Me.Se;Selenium;t;wmd;18;27;28;20;10
SRB688;Serbia;Me.Ag;Silver;Kg;wmd;11345;12340;8970;14502;15900
SRB688;Serbia;Me.Zn;Zinc;t;wmd;6900;7400;8230;7510;11480
SSD728;South Sudan;Me.Au;Gold;Kg;bgs;200;200;200;200;200
SUR740;Suriname;O.Al;Bauxite;t;wmd;0;0;0;0;
SUR740;Suriname;Me.Au;Gold;Kg;wmd;12926;25844;26006;24516;21214
SVK703;Slovakia;M.bar;Barite;t;bgs;25000;15690;9500;5770;6000
SVK703;Slovakia;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;173530;226425;269990;260120;261640
SVK703;Slovakia;Me.Cu;Copper;t;wmd;39;32;21;17;20
SVK703;Slovakia;M.crs;Crushed stone;t;bgs;12833100;13518792;12790000;11551000;10823895
SVK703;Slovakia;M.fel;Feldspar;t;bgs;8000;15800;17000;19100;29140
SVK703;Slovakia;Me.Au;Gold;Kg;wmd;466;447;515;346;336
SVK703;Slovakia;M.gya;Gypsum and anhydrite;t;bgs;53000;45700;55000;50000;65560
SVK703;Slovakia;M.kao;Kaolin;t;wmd;11923;21400;34400;24970;30960
SVK703;Slovakia;Me.Pb;Lead;t;wmd;133;147;114;111;102
SVK703;Slovakia;O.MgCO3;Magnesite;t;wmd;683400;975100;1053900;1015800;787476
SVK703;Slovakia;M.per;Perlite;t;bgs;19000;47510;36000;32000;37310
SVK703;Slovakia;M.sag;Sand and gravel;t;bgs;1306800;1743489;2096000;1982000;1785727
SVK703;Slovakia;Me.Ag;Silver;Kg;wmd;391;410;345;295;269
SVK703;Slovakia;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;800;14000;43000;70100;91600
SVK703;Slovakia;Me.Zn;Zinc;t;wmd;126;166;151;119;96
SVN705;Slovenia;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;182;147;113;99;77
SVN705;Slovenia;M.crs;Crushed stone;t;bgs;7470433;8642881;10282002;9550639;8983918
SVN705;Slovenia;M.sal;Salt nec;t;wmd;2417;2335;2018;1437;
SVN705;Slovenia;M.sag;Sand and gravel;t;bgs;1833732;2047403;1810666;1437101;1869851
SWE752;Sweden;Me.Cu;Copper;t;wmd;79247;104594;106140;99332;100065
SWE752;Sweden;M.crs;Crushed stone;t;bgs;75720385;84467197;91730406;92890100;91730897
SWE752;Sweden;M.fel;Feldspar;t;wmd;22000;22000;28000;25000;20000
SWE752;Sweden;O.Fe;Ferrous ore;t;bgs;31843000;31763000;35774000;38913000;39228000
SWE752;Sweden;Me.Au;Gold;Kg;wmd;6463;7858;7866;7972;8249
SWE752;Sweden;M.gra;Graphite, natural;t;wmd;0;0;0;0;
SWE752;Sweden;Me.Pb;Lead;t;wmd;75830;71112;64751;68635;65402
SWE752;Sweden;M.sag;Sand and gravel;t;bgs;11927694;11774505;12187744;10617896;9290761
SWE752;Sweden;Me.Se;Selenium;t;wmd;64;66;59;53;50
SWE752;Sweden;Me.Ag;Silver;Kg;wmd;498686;467500;443624;419926;400929
SWE752;Sweden;Me.Te;Tellurium;t;wmd;39;35;45;41;42
SWE752;Sweden;Me.Zn;Zinc;t;wmd;258264;251244;237715;247657;234811
SYR760;Syria;M.gya;Gypsum and anhydrite;t;wmd;101000;66000;66000;70000;70000
SYR760;Syria;O.P;Phosphate rock;t;bgs;0;100000;2000000;2000000;360000
SYR760;Syria;M.sal;Salt nec;t;wmd;5000;5000;12000;50000;
TGO768;Togo;Nm.dii;Diamonds, industrial;ct;wmd;0;0;0;16;0
TGO768;Togo;Me.Au;Gold;Kg;wmd;14470;19960;10000;2000;2000
TGO768;Togo;O.P;Phosphate rock;t;bgs;850076;732503;930857;703573;1300000
THA764;Thailand;Me.Sb;Antimony;t;wmd;32;0;0;0;0
THA764;Thailand;M.bar;Barite;t;wmd;223101;147954;67490;33644;22394
THA764;Thailand;M.fel;Feldspar;t;wmd;1167147;1385925;1117803;1251143;1105344
THA764;Thailand;O.Fe;Ferrous ore;t;bgs;0;135;0;17660;113239
THA764;Thailand;M.flu;Fluorspar;t;wmd;20100;5500;16700;22247;9807
THA764;Thailand;Me.Au;Gold;Kg;wmd;4293;0;0;0;0
THA764;Thailand;M.gya;Gypsum and anhydrite;t;wmd;11746811;10646644;11197657;9787287;9291159
THA764;Thailand;O.FeTiO3;Ilmenite;t;bgs;0;8;41;5095;153
THA764;Thailand;M.kao;Kaolin;t;wmd;101618;103079;110437;92414;87250
THA764;Thailand;O.Mn;Manganese ore;t;bgs;2750;8020;4000;4800;1400
THA764;Thailand;M.per;Perlite;t;wmd;15690;5800;5600;15000;3500
THA764;Thailand;O.P;Phosphate rock;t;bgs;500;8000;0;0;0
THA764;Thailand;M.sal;Salt nec;t;wmd;1390548;1497223;1487364;1580390;
THA764;Thailand;Me.Ag;Silver;Kg;wmd;35954;0;0;0;0
THA764;Thailand;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;103926;61436;58676;14564;38146
THA764;Thailand;Me.Sn;Tin;t;wmd;58;341;47;46;198
THA764;Thailand;Me.W;Tungsten;t;wmd;29;43;65;22;57
THA764;Thailand;Me.Zn;Zinc;t;wmd;35130;1580;0;0;0
TJK762;Tajikistan;Me.Sb;Antimony;t;wmd;26970;26370;28890;29900;32000
TJK762;Tajikistan;Me.Cu;Copper;t;wmd;2050;6060;8490;8500;1000
TJK762;Tajikistan;M.flu;Fluorspar;t;wmd;;0;400;1000;10000
TJK762;Tajikistan;Me.Au;Gold;Kg;wmd;5040;5500;6432;8100;8764
TJK762;Tajikistan;M.gya;Gypsum and anhydrite;t;wmd;8750;43066;9639;14000;14000
TJK762;Tajikistan;Me.Pb;Lead;t;wmd;57360;61090;52990;65570;41630
TJK762;Tajikistan;Me.Hg;Mercury;t;wmd;120;100;120;80;160
TJK762;Tajikistan;M.sal;Salt nec;t;wmd;35238;41323;36964;35324;
TJK762;Tajikistan;Me.Ag;Silver;Kg;wmd;3200;6550;9500;11100;11350
TJK762;Tajikistan;Me.Zn;Zinc;t;wmd;73850;92940;84330;90860;54720
TKM795;Turkmenistan;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;10000;10000;10000;10000;10000
TKM795;Turkmenistan;M.bro;Bromine;Kg;bgs;500000;500000;500000;500000;500000
TKM795;Turkmenistan;M.iod;Iodine;Kg;bgs;510000;544000;540000;600000;600000
TKM795;Turkmenistan;Me.K2O;Potassium oxide;t;wmd;;0;15200;11100;16000
TKM795;Turkmenistan;M.sal;Salt nec;t;wmd;100000;100000;100000;100000;
TUN788;Tunisia;M.bar;Barite;t;bgs;10000;0;0;0;0
TUN788;Tunisia;O.Fe;Ferrous ore;t;bgs;210697;197965;175853;186519;171858
TUN788;Tunisia;M.gya;Gypsum and anhydrite;t;bgs;902394;944245;984031;1046885;890000
TUN788;Tunisia;O.P;Phosphate rock;t;bgs;3663613;4422100;2802000;4108800;3194100
TUN788;Tunisia;M.sal;Salt nec;t;wmd;1346026;1403537;2116972;2039781;
TUR792;Turkey;Me.Sb;Antimony;t;wmd;2750;4840;3570;3815;2570
TUR792;Turkey;M.bar;Barite;t;wmd;321239;292447;465138;413811;283161
TUR792;Turkey;O.Al;Bauxite;t;bgs;989156;1719144;678138;2255480;2399680
TUR792;Turkey;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;1744912;1481617;1331955;1533547;1658837
TUR792;Turkey;M.bor;Borate minerals;t;wmd;1831000;2025000;2432000;2040000;
TUR792;Turkey;O.Cr;Chromium ore;t;bgs;2024821;2554222;2896651;3363791;3100000
TUR792;Turkey;Me.Co;Cobalt;t;wmd;100;220;259;115;250
TUR792;Turkey;Me.Cu;Copper;t;bgs;100000;83000;79600;73500;107000
TUR792;Turkey;M.fel;Feldspar;t;wmd;9475819;10273573;11474040;9447810;10050911
TUR792;Turkey;O.Fe;Ferrous ore;t;bgs;7137233;9992455;15650305;14473363;21454649
TUR792;Turkey;M.flu;Fluorspar;t;wmd;10339;20150;6200;14400;19896
TUR792;Turkey;Me.Au;Gold;Kg;wmd;24030;23090;27100;39000;42100
TUR792;Turkey;M.gra;Graphite, natural;t;wmd;0;4000;16752;9990;15205
TUR792;Turkey;M.gya;Gypsum and anhydrite;t;wmd;10124221;10223112;10896476;7489129;9280864
TUR792;Turkey;M.kao;Kaolin;t;wmd;1283260;1362799;1515609;1283776;1224746
TUR792;Turkey;Me.Pb;Lead;t;wmd;64300;74990;75990;71480;81520
TUR792;Turkey;O.MgCO3;Magnesite;t;wmd;3258445;1694071;1958847;1496081;1560818
TUR792;Turkey;O.Mn;Manganese ore;t;bgs;46867;77895;85334;114037;101766
TUR792;Turkey;M.mic;Mica;t;bgs;14531;204;5732;454;4139
TUR792;Turkey;Me.Mo;Molybdenum;t;wmd;0;900;450;0;0
TUR792;Turkey;Me.Ni;Nickel;t;wmd;9340;14770;13560;4740;20200
TUR792;Turkey;M.per;Perlite;t;wmd;1066251;606231;1088983;1174486;1146341
TUR792;Turkey;O.P;Phosphate rock;t;bgs;772500;0;0;315215;872894
TUR792;Turkey;M.sal;Salt nec;t;wmd;5328256;6673242;6298705;6961015;
TUR792;Turkey;Me.Ag;Silver;Kg;wmd;174180;151490;202400;242000;98270
TUR792;Turkey;M.soc;Sodium carbonate, natural;t;bgs;1976880;3274416;3400000;3500000;3400000
TUR792;Turkey;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;203214;474482;284216;92077;143470
TUR792;Turkey;Me.Ti;Titanium;t;wmd;2846.8787702500003;3817.8142666300005;3700.9424013250004;3673.9719708700004;3868.7584130450005
TUR792;Turkey;M.ver;Vermiculite;t;wmd;1050;1618;18183;1370;19230
TUR792;Turkey;Me.Zn;Zinc;t;bgs;118700;155900;184500;146800;136300
TUR792;Turkey;O.Zr;Zircon;t;wmd;500;1200;1950;0;0
TWN158;Taiwan;M.fel;Feldspar;t;bgs;0;0;0;0;0
TWN158;Taiwan;Me.Au;Gold;Kg;wmd;0;4;4;6;3
TWN158;Taiwan;M.kao;Kaolin;t;bgs;4035;1665;20;500;404
TWN158;Taiwan;M.mic;Mica;t;bgs;1879;750;2970;3312;3186
TWN158;Taiwan;M.sal;Salt nec;t;wmd;77300;77054;78539;76255;
TWN158;Taiwan;M.tal;Talc (steatite, soapstone, pyrophyllite);t;bgs;250;0;17;6;0
TZA834;Tanzania;O.Al;Bauxite;t;wmd;73;12;7;0;25995
TZA834;Tanzania;Me.Cu;Copper;t;wmd;17400;15800;10000;14187;11700
TZA834;Tanzania;Nm.dig;Diamonds, gems;ct;wmd;203915;258785;324105;354240;125110
TZA834;Tanzania;Nm.dii;Diamonds, industrial;ct;wmd;35985;45670;57195;62510;22080
TZA834;Tanzania;Me.Au;Gold;Kg;wmd;45778;43490;39304;48408;55805
TZA834;Tanzania;M.gya;Gypsum and anhydrite;t;wmd;213744;123645;241260;256529;443926
TZA834;Tanzania;M.kao;Kaolin;t;wmd;656;13816;129383;15343;98454
TZA834;Tanzania;O.P;Phosphate rock;t;bgs;23658;1351;0;0;28376
TZA834;Tanzania;M.sal;Salt nec;t;wmd;178200;124500;36600;99510;
TZA834;Tanzania;Me.Ag;Silver;Kg;wmd;17984;10911;12041;12550;13187
TZA834;Tanzania;Me.Sn;Tin;t;wmd;104;68;6;18;35
UGA800;Uganda;O.Be;Beryl;t;bgs;14;0;24;15;186
UGA800;Uganda;O.Fe;Ferrous ore;t;bgs;2163;2320;4500;0;0
UGA800;Uganda;Me.Au;Gold;Kg;wmd;11;4;12;7;3205
UGA800;Uganda;M.gya;Gypsum and anhydrite;t;bgs;0;60;0;0;0
UGA800;Uganda;M.kao;Kaolin;t;wmd;45909;55317;17281;10448;323
UGA800;Uganda;Me.Nb;Niobium;t;wmd;2.796176832;2.097132624;1.398088416;1.398088416;36.350298816
UGA800;Uganda;Me.Sn;Tin;t;wmd;62;66;53;15;0
UGA800;Uganda;Me.W;Tungsten;t;wmd;41;62;188;144;11
UGA800;Uganda;M.ver;Vermiculite;t;wmd;3295;4119;10413;9674;14170
UKR804;Ukraine;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;200000;113200;178200;124700;125000
UKR804;Ukraine;M.bro;Bromine;Kg;bgs;4866000;4500000;4500000;4500000;4500000
UKR804;Ukraine;M.fel;Feldspar;t;wmd;33627;35000;50000;60000;50000
UKR804;Ukraine;O.Fe;Ferrous ore;t;bgs;62876000;60574000;60549000;76134000;78837700
UKR804;Ukraine;Me.Ga;Gallium;t;wmd;9;9;6;5;4
UKR804;Ukraine;Me.Ge;Germanium;t;wmd;1;1;1;1;1
UKR804;Ukraine;M.gra;Graphite, natural;t;bgs;14630;14855;15000;15000;15000
UKR804;Ukraine;M.gya;Gypsum and anhydrite;t;wmd;1303000;1528900;1386400;1409400;1529000
UKR804;Ukraine;O.FeTiO3;Ilmenite;t;bgs;500000;500000;745417;818543;773093
UKR804;Ukraine;M.kao;Kaolin;t;wmd;2335004;2379636;2091525;1843561;1680891
UKR804;Ukraine;O.Mn;Manganese ore;t;bgs;1328271;1758172;1845156;1854240;1850000
UKR804;Ukraine;M.per;Perlite;t;bgs;15772;16560;17000;17000;17000
UKR804;Ukraine;O.TiO2;Rutile;t;bgs;90000;90000;106858;115500;110500
UKR804;Ukraine;M.sal;Salt nec;t;wmd;1783530;1815684;2191619;2092795;
UKR804;Ukraine;Me.U;Uranium;t;wmd;1004.8818249000001;836.1295184400001;1178.7221406;800.5134537600001;743.69735058
UKR804;Ukraine;O.Zr;Zircon;t;wmd;29280;27239;21614;18000;16000
UNK000;Kosovo;Me.Pb;Lead;t;wmd;6530;5100;4700;3960;3870
UNK000;Kosovo;Me.Ni;Nickel;t;wmd;4310;7120;4790;3360;4180
UNK000;Kosovo;Me.Zn;Zinc;t;wmd;4800;4500;3600;3050;3890
URY858;Uruguay;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;6650;6640;7760;6730;16550
URY858;Uruguay;M.fel;Feldspar;t;wmd;460;370;380;100;210
URY858;Uruguay;Me.Au;Gold;Kg;wmd;999;1055;393;0;0
URY858;Uruguay;M.tal;Talc (steatite, soapstone, pyrophyllite);t;wmd;290;100;420;50;520
USA840;United States of America;M.bar;Barite;t;bgs;232000;334000;366000;414000;450000
USA840;United States of America;O.Al;Bauxite;t;bgs;272908;352096;399712;154870;16438
USA840;United States of America;M.ben;Bentonite, sepiolite and attapulgite;t;wmd;4000000;4450000;4570000;4520000;4240000
USA840;United States of America;O.Be;Beryl;t;bgs;3870;3760;4130;4000;3750
USA840;United States of America;M.bor;Borate minerals;t;wmd;1134000;1075000;1075000;1030000;
USA840;United States of America;M.bro;Bromine;Kg;bgs;225000000;225000000;225000000;225000000;225000000
USA840;United States of America;Me.Cd;Cadmium;t;wmd;400;400;300;250;400
USA840;United States of America;Me.Co;Cobalt;t;wmd;690;640;480;500;600
USA840;United States of America;Me.Cu;Copper;t;wmd;1430000;1260000;1220000;1260000;1200000
USA840;United States of America;M.fel;Feldspar;t;wmd;470000;440000;550000;450000;430000
USA840;United States of America;O.Fe;Ferrous ore;t;bgs;41800000;47900000;49500000;46800000;38100000
USA840;United States of America;M.fic;Fire, refactory and flint clay, Andalusite, kyanite and sillimanite;t;bgs;79700;91300;89200;91300;85000
USA840;United States of America;M.fue;Fuller's earth;t;bgs;1860000;1840000;1880000;1920000;2000000
USA840;United States of America;Me.Ge;Germanium;t;wmd;3;2;2;2;2
USA840;United States of America;Me.Au;Gold;Kg;wmd;228267;236778;226000;200000;193400
USA840;United States of America;M.gya;Gypsum and anhydrite;t;wmd;19800000;20700000;21100000;21700000;21200000
USA840;United States of America;M.iod;Iodine;Kg;bgs;1250000;1150000;1150000;1150000;1150000
USA840;United States of America;M.kao;Kaolin;t;wmd;5290000;5450000;5350000;5060000;4570000
USA840;United States of America;Me.Pb;Lead;t;wmd;346000;310000;280000;274000;306000
USA840;United States of America;O.Li;Lithium ore;t;bgs;900;900;900;900;900
USA840;United States of America;O.MgCO3;Magnesite;t;wmd;99800;294850;238828;294590;419076
