"AlphaNumISO","Year","CCC","UsedValue"
"YUG890",1977,"A.2.1.Fe",4451
"ZAF710",1977,"A.2.1.Fe",26481
"ZWE716",1977,"A.2.1.Fe",1176
"AGO024",1978,"A.2.1.Fe",0
"ALB008",1978,"A.2.1.Fe",510
"ARG032",1978,"A.2.1.Fe",909
"AUS036",1978,"A.2.1.Fe",83134
"AUT040",1978,"A.2.1.Fe",2788
"AZE031",1978,"A.2.1.Fe",0
"BEL056",1978,"A.2.1.Fe",0
"BGR100",1978,"A.2.1.Fe",2453
"BIH070",1978,"A.2.1.Fe",0
"BOL068",1978,"A.2.1.Fe",0
"BRA076",1978,"A.2.1.Fe",84985
"BTN064",1978,"A.2.1.Fe",0
"CAN124",1978,"A.2.1.Fe",42931
"CHL152",1978,"A.2.1.Fe",7813
"CHN156",1978,"A.2.1.Fe",70000
"COL170",1978,"A.2.1.Fe",497
"CSK200",1978,"A.2.1.Fe",2023
"CUB192",1978,"A.2.1.Fe",0
"DEU276",1978,"A.2.1.Fe",1682
"DZA012",1978,"A.2.1.Fe",2750
"ECU218",1978,"A.2.1.Fe",0
"EGY818",1978,"A.2.1.Fe",1456
"ESP724",1978,"A.2.1.Fe",8580
"FIN246",1978,"A.2.1.Fe",1093
"FRA250",1978,"A.2.1.Fe",33454
"GBR826",1978,"A.2.1.Fe",4239
"GRC300",1978,"A.2.1.Fe",1685
"GTM320",1978,"A.2.1.Fe",0
"HKG344",1978,"A.2.1.Fe",0
"HUN348",1978,"A.2.1.Fe",534
"IDN360",1978,"A.2.1.Fe",191
"IND356",1978,"A.2.1.Fe",38838
"IRN364",1978,"A.2.1.Fe",1500
"IRQ368",1978,"A.2.1.Fe",0
"ITA380",1978,"A.2.1.Fe",353
"JPN392",1978,"A.2.1.Fe",594
"KAZ398",1978,"A.2.1.Fe",0
"KEN404",1978,"A.2.1.Fe",0
"KOR410",1978,"A.2.1.Fe",693
"LBR430",1978,"A.2.1.Fe",17989
"LUX442",1978,"A.2.1.Fe",835
"MAR504",1978,"A.2.1.Fe",63
"MEX484",1978,"A.2.1.Fe",5334
"MKD807",1978,"A.2.1.Fe",0
"MLI466",1978,"A.2.1.Fe",0
"MNG496",1978,"A.2.1.Fe",0
"MRT478",1978,"A.2.1.Fe",6934
"MYS458",1978,"A.2.1.Fe",320
"NGA566",1978,"A.2.1.Fe",0
"NOR578",1978,"A.2.1.Fe",3773
"NZL554",1978,"A.2.1.Fe",3946
"PAK586",1978,"A.2.1.Fe",0
"PER604",1978,"A.2.1.Fe",4923
"PHL608",1978,"A.2.1.Fe",2
"POL616",1978,"A.2.1.Fe",529
"PRK408",1978,"A.2.1.Fe",7100
"PRT620",1978,"A.2.1.Fe",55
"ROU642",1978,"A.2.1.Fe",2511
"RUS643",1978,"A.2.1.Fe",0
"SCG891",1978,"A.2.1.Fe",0
"SDN736",1978,"A.2.1.Fe",0
"SLE694",1978,"A.2.1.Fe",0
"SUN810",1978,"A.2.1.Fe",246398
"SVK703",1978,"A.2.1.Fe",0
"SWE752",1978,"A.2.1.Fe",21063
"SWZ748",1978,"A.2.1.Fe",1266
"THA764",1978,"A.2.1.Fe",88
"TUN788",1978,"A.2.1.Fe",339
"TUR792",1978,"A.2.1.Fe",4198
"UGA800",1978,"A.2.1.Fe",0
"UKR804",1978,"A.2.1.Fe",0
"URY858",1978,"A.2.1.Fe",0
"USA840",1978,"A.2.1.Fe",82892
"VEN862",1978,"A.2.1.Fe",13041
"VNM704",1978,"A.2.1.Fe",0
"YUG890",1978,"A.2.1.Fe",4564
"ZAF710",1978,"A.2.1.Fe",24206
"ZWE716",1978,"A.2.1.Fe",1123
"AGO024",1979,"A.2.1.Fe",0
"ALB008",1979,"A.2.1.Fe",530
"ARG032",1979,"A.2.1.Fe",610.507
"AUS036",1979,"A.2.1.Fe",91717
"AUT040",1979,"A.2.1.Fe",3200
"AZE031",1979,"A.2.1.Fe",0
"BEL056",1979,"A.2.1.Fe",0
"BGR100",1979,"A.2.1.Fe",2103
"BIH070",1979,"A.2.1.Fe",0
"BOL068",1979,"A.2.1.Fe",0
"BRA076",1979,"A.2.1.Fe",104082.736
"BTN064",1979,"A.2.1.Fe",0
"CAN124",1979,"A.2.1.Fe",59617.286
"CHL152",1979,"A.2.1.Fe",8225.089
"CHN156",1979,"A.2.1.Fe",75000
"COL170",1979,"A.2.1.Fe",396.9
"CSK200",1979,"A.2.1.Fe",2012
"CUB192",1979,"A.2.1.Fe",0
"DEU276",1979,"A.2.1.Fe",1710
"DZA012",1979,"A.2.1.Fe",2864
"ECU218",1979,"A.2.1.Fe",0
"EGY818",1979,"A.2.1.Fe",1435
"ESP724",1979,"A.2.1.Fe",8826.798
"FIN246",1979,"A.2.1.Fe",925.118
"FRA250",1979,"A.2.1.Fe",31627
"GBR826",1979,"A.2.1.Fe",4269
"GRC300",1979,"A.2.1.Fe",1832
"GTM320",1979,"A.2.1.Fe",0
"HKG344",1979,"A.2.1.Fe",0
"HUN348",1979,"A.2.1.Fe",532
"IDN360",1979,"A.2.1.Fe",79.877
"IND356",1979,"A.2.1.Fe",38859
"IRN364",1979,"A.2.1.Fe",609
"IRQ368",1979,"A.2.1.Fe",0
"ITA380",1979,"A.2.1.Fe",218.762
"JPN392",1979,"A.2.1.Fe",458
"KAZ398",1979,"A.2.1.Fe",0
"KEN404",1979,"A.2.1.Fe",0
"KOR410",1979,"A.2.1.Fe",638.9
"LBR430",1979,"A.2.1.Fe",18345
"LUX442",1979,"A.2.1.Fe",630.238
"MAR504",1979,"A.2.1.Fe",61.739
"MEX484",1979,"A.2.1.Fe",6061.18
"MKD807",1979,"A.2.1.Fe",0
"MLI466",1979,"A.2.1.Fe",0
"MNG496",1979,"A.2.1.Fe",0
"MRT478",1979,"A.2.1.Fe",9373
"MYS458",1979,"A.2.1.Fe",350.498
"NGA566",1979,"A.2.1.Fe",0
"NOR578",1979,"A.2.1.Fe",4065.689
"NZL554",1979,"A.2.1.Fe",3527.475
"PAK586",1979,"A.2.1.Fe",0
"PER604",1979,"A.2.1.Fe",5444
"PHL608",1979,"A.2.1.Fe",6.324
"POL616",1979,"A.2.1.Fe",249
"PRK408",1979,"A.2.1.Fe",7400
"PRT620",1979,"A.2.1.Fe",59.558
"ROU642",1979,"A.2.1.Fe",2523
"RUS643",1979,"A.2.1.Fe",0
"SCG891",1979,"A.2.1.Fe",0
"SDN736",1979,"A.2.1.Fe",0
"SLE694",1979,"A.2.1.Fe",0
"SUN810",1979,"A.2.1.Fe",241738
"SVK703",1979,"A.2.1.Fe",0
"SWE752",1979,"A.2.1.Fe",26273.884
"SWZ748",1979,"A.2.1.Fe",493.528
"THA764",1979,"A.2.1.Fe",103.274
"TUN788",1979,"A.2.1.Fe",393.69
"TUR792",1979,"A.2.1.Fe",1954.526
"UGA800",1979,"A.2.1.Fe",0
"UKR804",1979,"A.2.1.Fe",0
"URY858",1979,"A.2.1.Fe",0
"USA840",1979,"A.2.1.Fe",87091
"VEN862",1979,"A.2.1.Fe",14776
"VNM704",1979,"A.2.1.Fe",0
"YUG890",1979,"A.2.1.Fe",4617
"ZAF710",1979,"A.2.1.Fe",31565.415
"ZWE716",1979,"A.2.1.Fe",1201.117
"AGO024",1980,"A.2.1.Fe",0
"ALB008",1980,"A.2.1.Fe",550
"ARG032",1980,"A.2.1.Fe",436.555
"AUS036",1980,"A.2.1.Fe",95534
"AUT040",1980,"A.2.1.Fe",3200
"AZE031",1980,"A.2.1.Fe",0
"BEL056",1980,"A.2.1.Fe",0
"BGR100",1980,"A.2.1.Fe",1886
"BIH070",1980,"A.2.1.Fe",0
"BOL068",1980,"A.2.1.Fe",0
"BRA076",1980,"A.2.1.Fe",114732.491
"BTN064",1980,"A.2.1.Fe",0
"CAN124",1980,"A.2.1.Fe",49068
"CHL152",1980,"A.2.1.Fe",8834.577
"CHN156",1980,"A.2.1.Fe",75000
"COL170",1980,"A.2.1.Fe",506.269
"CSK200",1980,"A.2.1.Fe",1927
"CUB192",1980,"A.2.1.Fe",0
"DEU276",1980,"A.2.1.Fe",1996
"DZA012",1980,"A.2.1.Fe",3454
"ECU218",1980,"A.2.1.Fe",0
"EGY818",1980,"A.2.1.Fe",1776
"ESP724",1980,"A.2.1.Fe",9226.813
"FIN246",1980,"A.2.1.Fe",810
"FRA250",1980,"A.2.1.Fe",28981
"GBR826",1980,"A.2.1.Fe",915.9
"GRC300",1980,"A.2.1.Fe",1428
"GTM320",1980,"A.2.1.Fe",0
"HKG344",1980,"A.2.1.Fe",0
"HUN348",1980,"A.2.1.Fe",426
"IDN360",1980,"A.2.1.Fe",74.742
"IND356",1980,"A.2.1.Fe",41936
"IRN364",1980,"A.2.1.Fe",600
"IRQ368",1980,"A.2.1.Fe",0
"ITA380",1980,"A.2.1.Fe",434.374
"JPN392",1980,"A.2.1.Fe",477.555
"KAZ398",1980,"A.2.1.Fe",0
"KEN404",1980,"A.2.1.Fe",0
"KOR410",1980,"A.2.1.Fe",618.9
"LBR430",1980,"A.2.1.Fe",17900
"LUX442",1980,"A.2.1.Fe",560.165
"MAR504",1980,"A.2.1.Fe",78.02
"MEX484",1980,"A.2.1.Fe",7630.66
"MKD807",1980,"A.2.1.Fe",0
"MLI466",1980,"A.2.1.Fe",0
"MNG496",1980,"A.2.1.Fe",0
"MRT478",1980,"A.2.1.Fe",8939
"MYS458",1980,"A.2.1.Fe",371.186
"NGA566",1980,"A.2.1.Fe",0
"NOR578",1980,"A.2.1.Fe",3883.6
"NZL554",1980,"A.2.1.Fe",3638.449
"PAK586",1980,"A.2.1.Fe",0
"PER604",1980,"A.2.1.Fe",5704
"PHL608",1980,"A.2.1.Fe",0
"POL616",1980,"A.2.1.Fe",104
"PRK408",1980,"A.2.1.Fe",8000
"PRT620",1980,"A.2.1.Fe",56.623
"ROU642",1980,"A.2.1.Fe",2333
"RUS643",1980,"A.2.1.Fe",0
"SCG891",1980,"A.2.1.Fe",0
"SDN736",1980,"A.2.1.Fe",0
"SLE694",1980,"A.2.1.Fe",0
"SRB688",1980,"A.2.1.Fe",0
"SUN810",1980,"A.2.1.Fe",244713
"SVK703",1980,"A.2.1.Fe",0
"SWE752",1980,"A.2.1.Fe",26968
"SWZ748",1980,"A.2.1.Fe",0
"THA764",1980,"A.2.1.Fe",84.966
"TUN788",1980,"A.2.1.Fe",389.485
"TUR792",1980,"A.2.1.Fe",2578.948
"UGA800",1980,"A.2.1.Fe",0
"UKR804",1980,"A.2.1.Fe",0
"URY858",1980,"A.2.1.Fe",1
"USA840",1980,"A.2.1.Fe",70730
"VEN862",1980,"A.2.1.Fe",16221
"VNM704",1980,"A.2.1.Fe",0
"YUG890",1980,"A.2.1.Fe",4530
"ZAF710",1980,"A.2.1.Fe",26312.48
"ZWE716",1980,"A.2.1.Fe",1621.681
"AGO024",1981,"A.2.1.Fe",0
"ALB008",1981,"A.2.1.Fe",600
"ARG032",1981,"A.2.1.Fe",397.649
"AUS036",1981,"A.2.1.Fe",84661.367
"AUT040",1981,"A.2.1.Fe",3050
"AZE031",1981,"A.2.1.Fe",0
"BEL056",1981,"A.2.1.Fe",0
"BGR100",1981,"A.2.1.Fe",1754
"BIH070",1981,"A.2.1.Fe",0
"BOL068",1981,"A.2.1.Fe",0
"BRA076",1981,"A.2.1.Fe",97860.171
"BTN064",1981,"A.2.1.Fe",0
"CAN124",1981,"A.2.1.Fe",49551
"CHL152",1981,"A.2.1.Fe",8514.176
"CHN156",1981,"A.2.1.Fe",70000
"COL170",1981,"A.2.1.Fe",433.411
"CSK200",1981,"A.2.1.Fe",1935
"CUB192",1981,"A.2.1.Fe",0
"DEU276",1981,"A.2.1.Fe",1613
"DZA012",1981,"A.2.1.Fe",3481
"ECU218",1981,"A.2.1.Fe",0
"EGY818",1981,"A.2.1.Fe",1944
"ESP724",1981,"A.2.1.Fe",8483.212
"FIN246",1981,"A.2.1.Fe",871.36
"FRA250",1981,"A.2.1.Fe",21598
"GBR826",1981,"A.2.1.Fe",731.2
"GRC300",1981,"A.2.1.Fe",1252
"GTM320",1981,"A.2.1.Fe",0
"HKG344",1981,"A.2.1.Fe",0
"HUN348",1981,"A.2.1.Fe",422
"IDN360",1981,"A.2.1.Fe",86.625
"IND356",1981,"A.2.1.Fe",41460
"IRN364",1981,"A.2.1.Fe",600
"IRQ368",1981,"A.2.1.Fe",0
"ITA380",1981,"A.2.1.Fe",345.604
"JPN392",1981,"A.2.1.Fe",441.735
"KAZ398",1981,"A.2.1.Fe",0
"KEN404",1981,"A.2.1.Fe",0
"KOR410",1981,"A.2.1.Fe",593.6
"LBR430",1981,"A.2.1.Fe",19773
"LUX442",1981,"A.2.1.Fe",429.08
"MAR504",1981,"A.2.1.Fe",73.112
"MEX484",1981,"A.2.1.Fe",8019.105
"MKD807",1981,"A.2.1.Fe",0
"MLI466",1981,"A.2.1.Fe",0
"MNG496",1981,"A.2.1.Fe",0
"MRT478",1981,"A.2.1.Fe",8473
"MYS458",1981,"A.2.1.Fe",532.455
"NGA566",1981,"A.2.1.Fe",0
"NOR578",1981,"A.2.1.Fe",4137.68
"NZL554",1981,"A.2.1.Fe",3253.153
"PAK586",1981,"A.2.1.Fe",0
"PER604",1981,"A.2.1.Fe",6069
"PHL608",1981,"A.2.1.Fe",5.746
"POL616",1981,"A.2.1.Fe",105
"PRK408",1981,"A.2.1.Fe",8000
"PRT620",1981,"A.2.1.Fe",37.096
"ROU642",1981,"A.2.1.Fe",2304
"RUS643",1981,"A.2.1.Fe",0
"SCG891",1981,"A.2.1.Fe",0
"SDN736",1981,"A.2.1.Fe",0
"SLE694",1981,"A.2.1.Fe",0
"SRB688",1981,"A.2.1.Fe",0
"SUN810",1981,"A.2.1.Fe",242417
"SVK703",1981,"A.2.1.Fe",0
"SWE752",1981,"A.2.1.Fe",23201
"SWZ748",1981,"A.2.1.Fe",0
"THA764",1981,"A.2.1.Fe",62.472
"TUN788",1981,"A.2.1.Fe",395.952
"TUR792",1981,"A.2.1.Fe",2935.265
"UGA800",1981,"A.2.1.Fe",0
"UKR804",1981,"A.2.1.Fe",0
"URY858",1981,"A.2.1.Fe",3
"USA840",1981,"A.2.1.Fe",74348
"VEN862",1981,"A.2.1.Fe",15722
"VNM704",1981,"A.2.1.Fe",0
"YUG890",1981,"A.2.1.Fe",4794
"ZAF710",1981,"A.2.1.Fe",28318.856
"ZWE716",1981,"A.2.1.Fe",1096
"AGO024",1982,"A.2.1.Fe",0
"ALB008",1982,"A.2.1.Fe",702
"ARG032",1982,"A.2.1.Fe",586.852
"AUS036",1982,"A.2.1.Fe",87693.78
"AUT040",1982,"A.2.1.Fe",3330
"AZE031",1982,"A.2.1.Fe",0
"BEL056",1982,"A.2.1.Fe",0
"BGR100",1982,"A.2.1.Fe",1552
"BIH070",1982,"A.2.1.Fe",0
"BOL068",1982,"A.2.1.Fe",0
"BRA076",1982,"A.2.1.Fe",93159.018
"BTN064",1982,"A.2.1.Fe",0
"CAN124",1982,"A.2.1.Fe",33197.561
"CHL152",1982,"A.2.1.Fe",6469.67
"CHN156",1982,"A.2.1.Fe",107320
"COL170",1982,"A.2.1.Fe",469.85
"CSK200",1982,"A.2.1.Fe",1861
"CUB192",1982,"A.2.1.Fe",0
"DEU276",1982,"A.2.1.Fe",1345
"DZA012",1982,"A.2.1.Fe",3892
"ECU218",1982,"A.2.1.Fe",0
"EGY818",1982,"A.2.1.Fe",2209.251
"ESP724",1982,"A.2.1.Fe",8261.826
"FIN246",1982,"A.2.1.Fe",883.8
"FRA250",1982,"A.2.1.Fe",19411
"GBR826",1982,"A.2.1.Fe",470.1
"GRC300",1982,"A.2.1.Fe",508
"GTM320",1982,"A.2.1.Fe",0
"HKG344",1982,"A.2.1.Fe",0
"HUN348",1982,"A.2.1.Fe",467
"IDN360",1982,"A.2.1.Fe",144.493
"IND356",1982,"A.2.1.Fe",41997
"IRN364",1982,"A.2.1.Fe",750
"IRQ368",1982,"A.2.1.Fe",0
"ITA380",1982,"A.2.1.Fe",195.034
"JPN392",1982,"A.2.1.Fe",362.449
"KAZ398",1982,"A.2.1.Fe",0
"KEN404",1982,"A.2.1.Fe",0
"KOR410",1982,"A.2.1.Fe",620.1
"LBR430",1982,"A.2.1.Fe",18028
"LUX442",1982,"A.2.1.Fe",0
"MAR504",1982,"A.2.1.Fe",223.82
"MEX484",1982,"A.2.1.Fe",8154.9
"MKD807",1982,"A.2.1.Fe",0
"MLI466",1982,"A.2.1.Fe",0
"MNG496",1982,"A.2.1.Fe",0
"MRT478",1982,"A.2.1.Fe",7660
"MYS458",1982,"A.2.1.Fe",340.3
"NGA566",1982,"A.2.1.Fe",0
"NOR578",1982,"A.2.1.Fe",3545.12
"NZL554",1982,"A.2.1.Fe",2791.621
"PAK586",1982,"A.2.1.Fe",0
"PER604",1982,"A.2.1.Fe",5774
"PHL608",1982,"A.2.1.Fe",5.573
"POL616",1982,"A.2.1.Fe",49.3
"PRK408",1982,"A.2.1.Fe",8000
"PRT620",1982,"A.2.1.Fe",27.1
"ROU642",1982,"A.2.1.Fe",2146
"RUS643",1982,"A.2.1.Fe",0
"SCG891",1982,"A.2.1.Fe",0
"SDN736",1982,"A.2.1.Fe",0
"SLE694",1982,"A.2.1.Fe",0
"SRB688",1982,"A.2.1.Fe",0
"SUN810",1982,"A.2.1.Fe",244411
"SVK703",1982,"A.2.1.Fe",0
"SWE752",1982,"A.2.1.Fe",15768
"SWZ748",1982,"A.2.1.Fe",0
"THA764",1982,"A.2.1.Fe",26.75
"TUN788",1982,"A.2.1.Fe",274.457
"TUR792",1982,"A.2.1.Fe",3055.09
"UGA800",1982,"A.2.1.Fe",0
"UKR804",1982,"A.2.1.Fe",0
"URY858",1982,"A.2.1.Fe",4
"USA840",1982,"A.2.1.Fe",36002
"VEN862",1982,"A.2.1.Fe",11680
"VNM704",1982,"A.2.1.Fe",0
"YUG890",1982,"A.2.1.Fe",5106
"ZAF710",1982,"A.2.1.Fe",24553.6
"ZWE716",1982,"A.2.1.Fe",837.316
"AGO024",1983,"A.2.1.Fe",0
"ALB008",1983,"A.2.1.Fe",850
"ARG032",1983,"A.2.1.Fe",608.557
"AUS036",1983,"A.2.1.Fe",71037.299
"AUT040",1983,"A.2.1.Fe",3540
"AZE031",1983,"A.2.1.Fe",0
"BEL056",1983,"A.2.1.Fe",0
"BGR100",1983,"A.2.1.Fe",1803
"BIH070",1983,"A.2.1.Fe",0
"BOL068",1983,"A.2.1.Fe",0
"BRA076",1983,"A.2.1.Fe",88715.604
"BTN064",1983,"A.2.1.Fe",0
"CAN124",1983,"A.2.1.Fe",32958.678
"CHL152",1983,"A.2.1.Fe",5973.672
"CHN156",1983,"A.2.1.Fe",113660
"COL170",1983,"A.2.1.Fe",456
"CSK200",1983,"A.2.1.Fe",1903
"CUB192",1983,"A.2.1.Fe",0
"DEU276",1983,"A.2.1.Fe",1016
"DZA012",1983,"A.2.1.Fe",3684
"ECU218",1983,"A.2.1.Fe",0
"EGY818",1983,"A.2.1.Fe",2065.057
"ESP724",1983,"A.2.1.Fe",7939.654
"FIN246",1983,"A.2.1.Fe",865.715
"FRA250",1983,"A.2.1.Fe",15967
"GBR826",1983,"A.2.1.Fe",384
"GRC300",1983,"A.2.1.Fe",1322
"GTM320",1983,"A.2.1.Fe",0
"HKG344",1983,"A.2.1.Fe",0
"HUN348",1983,"A.2.1.Fe",441
"IDN360",1983,"A.2.1.Fe",124.903
"IND356",1983,"A.2.1.Fe",38672
"IRN364",1983,"A.2.1.Fe",1665
"IRQ368",1983,"A.2.1.Fe",0
"ITA380",1983,"A.2.1.Fe",67.7
"JPN392",1983,"A.2.1.Fe",295.503
"KAZ398",1983,"A.2.1.Fe",0
"KEN404",1983,"A.2.1.Fe",0
"KOR410",1983,"A.2.1.Fe",655.3
"LBR430",1983,"A.2.1.Fe",15599
"LUX442",1983,"A.2.1.Fe",0
"MAR504",1983,"A.2.1.Fe",173.01
"MEX484",1983,"A.2.1.Fe",8039.9
"MKD807",1983,"A.2.1.Fe",0
"MLI466",1983,"A.2.1.Fe",0
"MNG496",1983,"A.2.1.Fe",0
"MRT478",1983,"A.2.1.Fe",7402
"MYS458",1983,"A.2.1.Fe",113.7
"NGA566",1983,"A.2.1.Fe",0
"NOR578",1983,"A.2.1.Fe",3545.477
"NZL554",1983,"A.2.1.Fe",2203.38
"PAK586",1983,"A.2.1.Fe",0
"PER604",1983,"A.2.1.Fe",4308.151
"PHL608",1983,"A.2.1.Fe",2.645
"POL616",1983,"A.2.1.Fe",10
"PRK408",1983,"A.2.1.Fe",8000
"PRT620",1983,"A.2.1.Fe",35.5
"ROU642",1983,"A.2.1.Fe",1987
"RUS643",1983,"A.2.1.Fe",0
"SCG891",1983,"A.2.1.Fe",0
"SDN736",1983,"A.2.1.Fe",0
"SLE694",1983,"A.2.1.Fe",0
"SRB688",1983,"A.2.1.Fe",0
"SUN810",1983,"A.2.1.Fe",245200
"SVK703",1983,"A.2.1.Fe",0
"SWE752",1983,"A.2.1.Fe",13696
"SWZ748",1983,"A.2.1.Fe",0
"THA764",1983,"A.2.1.Fe",40.304
"TUN788",1983,"A.2.1.Fe",314
"TUR792",1983,"A.2.1.Fe",3629.563
"UGA800",1983,"A.2.1.Fe",0
"UKR804",1983,"A.2.1.Fe",0
"URY858",1983,"A.2.1.Fe",0
"USA840",1983,"A.2.1.Fe",38165
"VEN862",1983,"A.2.1.Fe",9297
"VNM704",1983,"A.2.1.Fe",0
"YUG890",1983,"A.2.1.Fe",5018.284
"ZAF710",1983,"A.2.1.Fe",16604.923
"ZWE716",1983,"A.2.1.Fe",924
"AGO024",1984,"A.2.1.Fe",0
"ALB008",1984,"A.2.1.Fe",1082
"ARG032",1984,"A.2.1.Fe",571.414
"AUS036",1984,"A.2.1.Fe",89046
"AUT040",1984,"A.2.1.Fe",3600
"AZE031",1984,"A.2.1.Fe",0
"BEL056",1984,"A.2.1.Fe",0
"BGR100",1984,"A.2.1.Fe",2063
"BIH070",1984,"A.2.1.Fe",0
"BOL068",1984,"A.2.1.Fe",0
"BRA076",1984,"A.2.1.Fe",112057.012
"BTN064",1984,"A.2.1.Fe",0
"CAN124",1984,"A.2.1.Fe",39929.907
"CHL152",1984,"A.2.1.Fe",7115.792
"CHN156",1984,"A.2.1.Fe",126710
"COL170",1984,"A.2.1.Fe",443.84
"CSK200",1984,"A.2.1.Fe",1869
"CUB192",1984,"A.2.1.Fe",93.3
"DEU276",1984,"A.2.1.Fe",1013
"DZA012",1984,"A.2.1.Fe",3664
"ECU218",1984,"A.2.1.Fe",0
"EGY818",1984,"A.2.1.Fe",1887.974
"ESP724",1984,"A.2.1.Fe",7981.174
"FIN246",1984,"A.2.1.Fe",1099.92
"FRA250",1984,"A.2.1.Fe",15029
"GBR826",1984,"A.2.1.Fe",379.3
"GRC300",1984,"A.2.1.Fe",1899
"GTM320",1984,"A.2.1.Fe",0
"HKG344",1984,"A.2.1.Fe",0
"HUN348",1984,"A.2.1.Fe",383
"IDN360",1984,"A.2.1.Fe",82.967
"IND356",1984,"A.2.1.Fe",41943
"IRN364",1984,"A.2.1.Fe",2711
"IRQ368",1984,"A.2.1.Fe",0
"ITA380",1984,"A.2.1.Fe",273.7
"JPN392",1984,"A.2.1.Fe",323.375
"KAZ398",1984,"A.2.1.Fe",0
"KEN404",1984,"A.2.1.Fe",0
"KOR410",1984,"A.2.1.Fe",625.2
"LBR430",1984,"A.2.1.Fe",14857
"LUX442",1984,"A.2.1.Fe",0
"MAR504",1984,"A.2.1.Fe",162.967
"MEX484",1984,"A.2.1.Fe",8317.2
"MKD807",1984,"A.2.1.Fe",0
"MLI466",1984,"A.2.1.Fe",0
"MNG496",1984,"A.2.1.Fe",0
"MRT478",1984,"A.2.1.Fe",9105.32
"MYS458",1984,"A.2.1.Fe",193.827
"NGA566",1984,"A.2.1.Fe",0
"NOR578",1984,"A.2.1.Fe",3837.042
"NZL554",1984,"A.2.1.Fe",2417.113
"PAK586",1984,"A.2.1.Fe",0
"PER604",1984,"A.2.1.Fe",3978.749
"PHL608",1984,"A.2.1.Fe",0
"POL616",1984,"A.2.1.Fe",10.9
"PRK408",1984,"A.2.1.Fe",8000
"PRT620",1984,"A.2.1.Fe",36
"ROU642",1984,"A.2.1.Fe",1916
"RUS643",1984,"A.2.1.Fe",0
"SCG891",1984,"A.2.1.Fe",0
"SDN736",1984,"A.2.1.Fe",0
"SLE694",1984,"A.2.1.Fe",0
"SRB688",1984,"A.2.1.Fe",0
"SUN810",1984,"A.2.1.Fe",247104
"SVK703",1984,"A.2.1.Fe",0
"SWE752",1984,"A.2.1.Fe",17806
"SWZ748",1984,"A.2.1.Fe",0
"THA764",1984,"A.2.1.Fe",60.67
"TUN788",1984,"A.2.1.Fe",309.623
"TUR792",1984,"A.2.1.Fe",4049.425
"UGA800",1984,"A.2.1.Fe",0
"UKR804",1984,"A.2.1.Fe",0
"URY858",1984,"A.2.1.Fe",0
"USA840",1984,"A.2.1.Fe",52092
"VEN862",1984,"A.2.1.Fe",13055
"VNM704",1984,"A.2.1.Fe",0
"YUG890",1984,"A.2.1.Fe",5411.448
"ZAF710",1984,"A.2.1.Fe",24646.695
"ZWE716",1984,"A.2.1.Fe",925
"AGO024",1985,"A.2.1.Fe",0
"ALB008",1985,"A.2.1.Fe",1130
"ARG032",1985,"A.2.1.Fe",638.894
"AUS036",1985,"A.2.1.Fe",97447.113
"AUT040",1985,"A.2.1.Fe",3270
"AZE031",1985,"A.2.1.Fe",0
"BEL056",1985,"A.2.1.Fe",0
"BGR100",1985,"A.2.1.Fe",1985
"BIH070",1985,"A.2.1.Fe",0
"BOL068",1985,"A.2.1.Fe",0
"BRA076",1985,"A.2.1.Fe",128174.116
"BTN064",1985,"A.2.1.Fe",0
"CAN124",1985,"A.2.1.Fe",39501.601
"CHL152",1985,"A.2.1.Fe",6509.986
"CHN156",1985,"A.2.1.Fe",137830
"COL170",1985,"A.2.1.Fe",455.142
"CSK200",1985,"A.2.1.Fe",1859
"CUB192",1985,"A.2.1.Fe",202.4
"DEU276",1985,"A.2.1.Fe",1034
"DZA012",1985,"A.2.1.Fe",3376
"ECU218",1985,"A.2.1.Fe",0
"EGY818",1985,"A.2.1.Fe",2121.717
"ESP724",1985,"A.2.1.Fe",6462.977
"FIN246",1985,"A.2.1.Fe",898.81
"FRA250",1985,"A.2.1.Fe",14459
"GBR826",1985,"A.2.1.Fe",274.4
"GRC300",1985,"A.2.1.Fe",2245
"GTM320",1985,"A.2.1.Fe",0
"HKG344",1985,"A.2.1.Fe",0
"HUN348",1985,"A.2.1.Fe",311
"IDN360",1985,"A.2.1.Fe",130.93
"IND356",1985,"A.2.1.Fe",44186
"IRN364",1985,"A.2.1.Fe",2799
"IRQ368",1985,"A.2.1.Fe",0
"ITA380",1985,"A.2.1.Fe",0
"JPN392",1985,"A.2.1.Fe",336.025
"KAZ398",1985,"A.2.1.Fe",0
"KEN404",1985,"A.2.1.Fe",0
"KOR410",1985,"A.2.1.Fe",668.1
"LBR430",1985,"A.2.1.Fe",14369
"LUX442",1985,"A.2.1.Fe",0
"MAR504",1985,"A.2.1.Fe",180.028
"MEX484",1985,"A.2.1.Fe",7819.9
"MKD807",1985,"A.2.1.Fe",0
"MLI466",1985,"A.2.1.Fe",0
"MNG496",1985,"A.2.1.Fe",0
"MRT478",1985,"A.2.1.Fe",9200
"MYS458",1985,"A.2.1.Fe",181.66
"NGA566",1985,"A.2.1.Fe",0
"NOR578",1985,"A.2.1.Fe",3496.57
"NZL554",1985,"A.2.1.Fe",2536.462
"PAK586",1985,"A.2.1.Fe",0
"PER604",1985,"A.2.1.Fe",4881.324
"PHL608",1985,"A.2.1.Fe",0
"POL616",1985,"A.2.1.Fe",11.3
