Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Sweden	SWE	752	SWE752	4997.698694	4851.663748	4578.092874	5166.983779	4061.438052	3827.307318	3521.660888	3126.031421	2986.556596	3305.016986	3192.88373	3010.133075	3082.664051	3055.319654	3198.809425	2831.09764	2834.799786	2969.187923	4532.68755	3094.887983	2984.151844	2766.623919	2228.334553	1830.272147	1605.905555	1900.966555	1799.701752	1554.005333	1649.100366	2070.881348	1947.590943	1964.344312	1931.69862	2004.196291	2419.131934	2069.784697	2475.951426	2688.398903	2860.209185	1402.562375	2116.349808	2675.336248
Switzerland	CHE	756	CHE756	5808.114764	6405.583222	7551.597198	7460.831553	6569.207725	4706.350822	4439.810181	4542.267228	4644.154202	4969.31071	5382.140715	5545.479242	5246.515466	5338.375645	5450.142254	5590.095853	5838.726818	6113.512401	6318.467982	7017.867817	6633.209776	5975.877228	5393.073107	5072.062284	5446.380884	5154.661628	4621.798103	4488.299173	4512.760657	4487.589009	4561.373152	5124.910875	4898.815294	4741.67609	5041.549569	5257.516803	5420.184116	5350.148687	5420.574432	5559.350095	6094.251314	6289.201722
Syria	SYR	760	SYR760	1175.09376	1107.66656	1223.73376	1033.6	1844.277802	2250.867012	2721.199106	2857.43494	2457.206683	4092.855454	3994.473262	3820.138738	3908.792911	4476.245246	5238.506703	5223.231507	5164.383854	4697.252674	3707.354292	3591.346469	3134.546107	3380.122847	3868.899586	5272.942129	5704.184673	6090.435216	6234.710504	5435.302635	5610.130649	5817.790663	5631.466677	6395.457152	6468.29312	7154.186023	6976.184704	7839.708864	9395.31336	9444.270037	10262.47975	9906.033455	10860.02688	10944
Taiwan	TWN	158	TWN158	5245.38624	6145.22624	6933.41312	7428.65344	7519.30624	8280.96	10670.9472	12593.33376	13965.2128	14498.03968	17135.65312	17476.13312	16367.36	18046.54656	17344.58624	17568.98688	18042.12032	19042.56	21013.53792	21940.288	22446.144	23589.184	26319.104	29148.736	27629.952	27333.248	26188.992	26170.752	23896.832	22232.128	21367.552	21843.008	23124.672	21772.48	22581.728	23595.264	23461.504	23051.712	21073.28	19356.288	19822.016	20492.032
Tajikistan	TJK	762	TJK762																							486.4	364.8	243.2	121.6	60.8	43.776	21.888	36.48	60.8	86.336	111.872	201.856	234.688	307.04	321.024	380.7296	231.5264	237.12	350.4512	383.04
Tanzania	TZA	834	TZA834	203.40032	216.66688	288.52032	382.4928	360.37376	323.89376	363.950016	375.632252	344.233792	398.7457551	454.2245914	526.7790505	531.1887856	549.9716406	489.1672957	399.6167107	396.2926858	392.9686608	378.6930758	657.7896507	644.2801457	630.7706406	617.2611356	603.7516305	529.4421254	644.8286204	1526.489138	1279.491013	924.5504236	968.7498919	984.7120272	1099.074231	1383.657559	1603.303776	1663.91181	1757.366884	1801.577454	2042.330055	2476.632978	2917.923543	3270.427096	3598.586589
Thailand	THA	764	THA764	3037.201974	3085.051594	3238.786816	3447.981415	3662.45824	3959.02848	4664.871469	5846.788234	6604.319754	7881.004282	7573.772543	7661.611831	7746.946314	8653.620447	9942.386347	9561.145494	9558.529552	11797.41922	13827.23466	18578.42603	25619.32721	29583.19712	30136.71507	29995.10356	32931.58983	38662.7693	42371.13733	37600.3342	16067.63872	11955.04735	12575.76321	11010.05248	17227.898	22156.84321	25483.64178	25578.53677	29710.77143	20704.60234	19174.05009	22473.35268	26515.57465	29865.08164
Timor-Leste	TLS	626	TLS626																																0	0	0	28.66709786	27.18430381	0	0	0	12.16	0	0
Togo	TGO	768	TGO768	225.1644242	183.9714125	129.6877412	310.7128824	306.2154158	281.513788	314.3604716	257.811028	658.4985847	382.900421	157.2542193	28.53950541	0	0	0	131.2105202	477.9941617	473.8732933	777.3543775	660.5185244	905.4396508	586.9398431	561.1530796	581.574316	601.9955525	756.9359329	1083.692789	1011.341908	972.4204524	929.0674258	683.982537	798.2881348	1000.499974	0	523.8256078	94.70956691	448.5958532	280.8181395	1310.134424	660.7072184	893.113927	1586.282805
Tokelau	TKL	772	TKL772																																										
Tonga	TON	776	TON776						0	37.75155053	7.086533056	0	0	0	0	0	2.2207808	4.4415616	10.47527213	13.32128	13.645952	11.936256	10.039296	9.726784	8.580096	15.504	10.300736	11.793984	12.274456	13.29195569	14.30945538	15.32695508	16.34445477	17.36195446	18.37945415	19.39695385	20.41445354	21.43195323	22.44945292	23.46695262	24.48445231	25.501952	254.95872	119.3471472	98.89832698
Trinidad and Tobago	TTO	780	TTO780	138.3879221	182.8833649	210.9843101	320.0036763	208.0477443	234.6222703	281.1136312	353.02912	391.0076272	422.9158284	509.236598	546.4016316	656.757524	797.9685919	634.3715659	502.9606164	411.22688	397.96032	437.9424	255.0451204	252.5416038	237.5461034	250.9240417	244.399663	149.7015898	313.5355777	348.0122542	425.6970113	579.7559096	499.2504278	588.6240128	509.6254516	541.8799246	826.9115479	634.5449821	722.0386287	1012.210227	971.7601583	1016.042993	884.5421217	768.5873543	1005.632
Tunisia	TUN	788	TUN788	633.2875907	701.7166044	799.3486705	822.6064507	1197.750903	1391.860342	1546.802076	1884.021838	1896.958945	2363.932261	2556.696669	2621.328183	2710.022067	3688.870563	3447.131222	3715.318227	3378.346825	4218.491429	2847.090338	1912.565868	2461.567215	3765.28002	3569.22533	4287.155705	4409.709169	3917.232071	4284.69218	3870.442073	4527.512597	5196.350053	6510.83599	7205.690738	7271.093327	6604.087514	6860.593364	6772.338803	6861.176235	6719.473814	7226.819171	7926.554246	8441.869338	8585.108201
Turkey	TUR	792	TUR792	7371.268215	7511.196387	8201.65488	9710.480009	12115.91286	11999.82231	14351.82735	16458.10524	17189.9445	16796.85168	14793.63537	14136.54706	14212.47963	13791.47512	16755.50122	19107.85725	22924.13105	28630.10712	29484.64972	28044.31219	27810.02669	28342.41203	30154.75793	35240.60937	30662.91175	35649.68539	39006.07629	39040.52427	41917.88709	36686.99988	35957.59114	26709.08484	27145.60829	30558.52915	34981.79213	40171.7653	52122.06144	52013.62711	46334.70213	40869.22978	53292.04214	59627.16411
Turkmenistan	TKM	795	TKM795																							1337.6	1337.6	851.2	531.392	548.416	547.2	547.2	547.2	547.2	547.2	547.2	547.2	668.8	790.4	972.8	1144.256	1246.4	1337.6	1386.24	1824
Turks and Caicos Islands	TCA	796	TCA796																														0	0	0	0	0	0	3.693266816	3.869788672	3.396836416	8.109770304	4.221774464	10.50847622	16.79517798
Tuvalu	TUV	798	TUV798											0	0.713792	0			0												1.272749504	0.701454464	0			0.013816192		0.02469696	0.0132544	0.000001216		0.114378176			
Uganda	UGA	800	UGA800	229.93344	249.8272	202.29376	174.66624	186.82624	119.38688	107.292544	99.49312	97.28	60.8	12.16	24.32	21.00032	24.32	24.32	24.32	24.32	13.26656	11.02912	17.024	17.024	60.8	60.8	60.8	116.7153049	355.8082649	627.8674214	438.7759656	641.9582239	667.7211344	616.1010455	782.4729884	824.3219713	971.6593811	1024.297212	1361.398666	1433.911401	2025.892194	1723.423773	2074.35831	2353.257721	2580.610823
Ukraine	UKR	804	UKR804																							24441.6	18240	13862.4	9241.6	5863.304383	5615.575299	5581.818157	5995.315012	5510.148829	7057.621002	7862.819586	9550.590297	11582.11339	12331.31616	15056.5207	17526.23044	17282.35668	13347.8742	13086.76542	13627.76022
United Arab Emirates	ARE	784	ARE784							243.2	243.2	1510.05312	2286.965812	2673.021617	3742.951178	3216.764604	3009.328217	5346.65151	5307.242003	3454.885936	4182.675149	3998.561642	4470.540936	4298.149669	4529.470402	4929.019835	5176.555528	6223.319884	7170.37224	7100.848597	6019.612953	8058.633309	7893.045665	6610.170833	6505.6	8929.289589	12647.53278	15622.92157	17451.70923	16052.45694	25970.18157	33218.02604	26670.36101	21364.35803	20054.34867
United Kingdom	GBR	826	GBR826	19913.84018	20796.19619	21194.13458	22723.59866	20622.20239	19341.52091	18062.28157	16817.49895	17238.88427	17899.68176	16937.8853	15062.06782	15764.37476	16367.2627	16880.21896	16874.58519	17015.21075	18511.42702	23363.08947	25561.06567	19649.81705	16701.9618	14664.93938	14466.63666	16440.14431	15593.85178	15730.88754	15948.99218	15505.35484	15669.0251	15091.55436	14744.64077	13801.28077	14649.47279	14261.67094	13781.26127	14534.87884	15641.05523	12913.59291	9550.500011	9703.114245	10621.22631
United States of America	USA	840	USA840	82312.09621	88664.77536	93361.50884	96449.039	91309.10331	76528.10606	81828.01564	88236.93774	102286.6416	104504.7468	89959.29039	84055.47652	73985.39945	83781.08026	96636.29606	102845.8942	106230.9504	107389.5973	105353.2395	103458.9155	100855.7878	91909.4071	92777.18605	99165.1721	109465.4691	111149.7395	114504.7166	122881.9194	132357.3635	141544.2897	142786.6102	139542.84	138374.5305	141858.6995	151586.413	161628.8926	161923.7851	142458.9706	117348.8963	84738.24168	87119.37882	88244.18003
Uruguay	URY	858	URY858	606.89344	557.14688	567.09376	630.10688	666.58688	563.7946061	538.1763194	605.9674511	657.701568	704.5210835	898.3259146	875.7792415	800.965824	488.2830076	406.6886914	382.4837554	411.610708	480.208753	506.6222162	636.475573	562.0772845	582.5398079	605.1138228	676.04915	884.9191012	842.5459031	1030.474457	874.1939374	759.5701404	743.3276028	666.114194	787.2961953	852.0593691	828.0564569	821.7476215	871.6339911	666.4227613	577.3017748	545.034214	616.0994003	545.2939844	694.5969329
US Virgin Islands	VIR	850	VIR850	0	0	0	0				0	0																																	
USSR	SUN	810	SUN810	116064.9869	122258.8531	127094.1069	133431.68	140134.0531	148733.3862	151400.8403	154816.6938	154702.8397	149905.1603	152379.1731	154962.6138	150712.1466	156165.3472	158580.7731	159291.5738	164649.7197	167434.3597	169629.5437	170770.176	166983.552	154432																				
Uzbekistan	UZB	860	UZB860																							7174.4	6444.8	5836.8	4134.4	4012.8	4012.8	4134.4	5436.736	4281.536	4694.976	4819.616	4902.304	5830.2944	6162.6272	6788.6848	7904	8025.6	8329.6	8268.8	8144.768
Vanuatu	VUT	548	VUT548	1.0595008	1.517319936	1.581446912	19.6163296	17.01961875	6.327440192	6.327440192	6.327440192	6.327440192	6.327440192	6.313774784	5.263251712	7.381712192	9.938898176	5.345410752	6.226681486	7.10795222	7.989222955	8.870493689	9.751764423	10.63303516	11.51430589	12.39557663	13.27684736	12.36408232	11.45131728	10.53855225	9.625787209	8.713022171	7.800257134	6.887492096	10.65044301	14.41339392	18.17634483	21.93929574	25.70224666	29.46519757	38.08597728	34.03091277	29.97584826	21.12369293	13.7448128
Venezuela	VEN	862	VEN862	2981.392564	3033.490196	3407.093963	4000.838002	4097.624103	4240.371764	5031.494679	5554.478849	6482.176721	7659.605973	6874.039535	7360.693296	7353.070704	5141.522816	4231.844307	4474.572055	5266.486711	6114.438838	6428.875497	3757.925071	3342.176524	5567.082532	6550.201995	6512.087073	6182.424366	5526.002245	5401.744408	5384.880745	6357.93236	6073.887032	6604.215197	6441.800918	4632.557658	3723.887479	5777.032245	5854.761642	8004.201779	8990.147293	9537.83809	9407.724987	8392.429937	9277.774913
Viet Nam	VNM	704	VNM704	1803.129938	2061.104046	1519.728355	1585.836867	1493.72754	1481.205414	1518.429847	1633.028361	1619.411834	1468.703467	1348.954461	1219.246414	1515.150528	1660.708401	1854.906275	2085.584148	2371.529222	8813.766135	2843.366889	2886.695642	3482.173516	4077.651389	6497.129263	5511.807136	6107.28501	7466.410883	8375.616757	10105.62263	12183.4045	13084.09838	16393.09971	20403.61755	27677.40814	31826.62075	33612.08282	38716.01037	42368.2397	49731.92392	53237.32854	59352.96	67854.016	71736.704
Wallis and Futuna Islands	WLF	876	WLF876																															9.862060352	7.8880704	7.451680832	5.34312224	5.790264896	3.869510208	5.281272832					
Yemen	YEM	887	YEM887				14.37312	44.21376	143.47584	153.8776388	164.2794376	178.0009164	221.5630352	220.911394	232.4197528	431.8487516	884.4367904	1857.691709	1880.253508	1598.815307	1121.710546	991.1657844	1067.338743	1169.527429	1142.820116	1159.004494	1235.988873	1312.973252	1740.165631	1826.23385	1885.733504	1871.901441	2364.016039	2660.239207	3181.842095	3007.566758	3397.876178	3835.001598	4118.810118	3776.414036	4375.935594	4368.565054	3964.577736	5223.247304	4860.077478
Yugoslavia SFR	YUG	891	YUG891	7322.110317	7721.595866	8066.168836	8717.370726	9033.1175	8914.074739	9180.643185	10105.81058	10983.02197	11976.0149	11820.50617	11788.40377	11392.81953	10826.09034	10342.85736	9629.225876	10145.72153	9864.043154	9875.17857	9642.791203	9002.664647	9120																				
Zambia	ZMB	894	ZMB894	212.2338742	574.9491857	613.5386514	505.809336	459.570176	550.6424206	466.5468605	440.358592	107.6330836	144.972736	103.6669373	89.05719527	106.5012133	112.8796312	223.1895692	320.2207872	346.5172852	401.5357032	442.2661212	424.9325391	492.2325571	412.3965751	393.3605931	402.2926111	304.3425798	330.4245485	361.3705172	392.3164859	378.4076246	232.8875041	355.5613512	241.6104387	211.3819093	446.890747	551.3151373	578.5233964	711.3734976	758.4760748	716.0969183	905.3184898	928.424084	980.4537776
Zimbabwe	ZWE	716	ZWE716	579.25376	680.96	762.76032	820.2528	918.6272	819.14624	657.74656	599.15968	497.45344	483.08032	571.52	605.78688	701.96032	706.38656	679.3611351	878.1779733	961.9431467	1043.939952	1004.555637	941.3985227	924.011648	1226.091584	1196.60693	1130.853248	1165.351795	977.8093996	1699.464323	3401.063631	2404.883511	1287.103392	1223.628824	688.256	583.68	367.1532263	344.9817293	552.2376509	316.3858148	0	194.6333795	580.358158	808.4624093	1100.507045
Sudan (Former)	SDN	736	SDN736																																										
Ethiopia (Former)	ETH	230	ETH230																																										
North Yemen	YEM	886	YEM886																																										
West Germany	DEU	280	DEU280																																										
South Yemen	YMD	720	YMD720																																										
Zanzibar	EAZ	XXX	EAZXXX																																										
East Germany	DDR	278	DDR278																																										
Western Sahara	ESH	732	ESH732																																										
Belgium-Luxemburg	nan	nan	BLGLUX																																										
