Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
South Korea	KOR	410	KOR410	14308.871	16144.69279	13504.72258	17636.52385	15688.12162	17088.58334	21143.01268	31209.26715	36215.54131	34236.49819	25798.02832	26291.50978	35415.1062	48100.76228	47444.66808	44714.0996	50820.71658	59026.32614	66887.29199	75282.07261	96609.06704	111635.5541	130783.9862	125644.887	138565.4601	151764.5313	168278.1347	169506.2313	119433.4395	126583.7518	134878.6135	142360.5338	146786.3369	159161.4441	148428.368	129083.3589	128377.4992	135440.0652	130253.2601	130958.6237	114956.9515	109715.4237
South Sudan	SSD	728	SSD728																																										
Spain	ESP	724	ESP724	51920.07398	47782.94873	59245.23821	60546.15886	61639.02297	60443.59028	60840.46466	58431.42922	60846.33349	52732.18957	51402.67616	56187.18983	53637.46707	53466.61773	45237.09868	50015.21805	55980.35164	56491.72661	64063.83096	79221.51649	86224.70967	85951.06529	86256.77127	73218.98481	77678.28234	84026.5401	70789.4819	81187.65403	102390.6429	114042.9382	122169.582	133267.4335	141920.5467	146234.2491	156597.2991	174233.7531	184705.2757	192157.6455	139706.157	98489.12233	83760.40682	69563.5947
Sri Lanka	LKA	144	LKA144	1030.446976	1007.175472	1413.661129	1554.391912	1355.387931	1200.99417	1439.556304	1221.292711	1830.77825	2022.268902	2395.060628	1910.274459	2303.962924	2085.331291	2361.079068	2668.320355	3043.986855	3067.224526	2625.791557	2670.650115	2856.820839	3139.741659	4586.465671	4547.433628	5441.337467	5778.487411	6281.980436	6625.388901	7029.440406	7613.90095	7934.14217	8685.79491	7614.557976	8454.606936	8051.129389	10149.14108	11632.32225	12712.45007	13316.4718	11969.34627	13357.07852	19250.82558
Sudan	SDN	736	SDN736	384.1814888	467.1995944	386.3823596	519.6209956	739.543434	710.5423004	472.727194	661.8011232	821.9392912	598.09693	666.0551716	852.9524226	688.8991936	879.028766	972.3103384	835.1953806	1097.419642	1154.955655	1447.275432	1716.83593	2004.821759	2258.910788	2699.432217	2332.29834	1635.331785	1182.519562	1203.290262	1043.051953	1227.850178	1304.17601	1430.272844	2612.195916	3826.686025	4403.269317	4962.465219	5485.097533	4448.888698	3321.596887	2623.021354	3046.757966	6161.880282	13145.35384
Suriname	SUR	740	SUR740		118.856708	242.12	254.3081368	370.0632585	328.4014924	368.1646823	348.5116242	379.4616461	377.410712	388.5553178	386.5043837	382.2501576	382.4025155	316.5045374	310.0470193	303.5895011	297.131983	290.4081329	284.2169468	277.7594287	271.3019106	264.8443924	258.3868743	251.9293562	314.378777	245.7698912	505.4017529	509.8969334	375.7086059	241.5202784	260.9250512	266.6108666	269.5856885	185.2167421	216.6606002	279.37752	247.7223372	283.3999758	720.9077312	810.7940185	700.8215504
Swaziland	SWZ	748	SWZ748																															236.4258533	570.3391407	1695.921659	459.7901195	89.23162874	104.3358225	74.2579304	151.7199704	0	0	0	0
Sweden	SWE	752	SWE752	17398.00305	19450.10442	18785.85801	19922.54922	18163.55404	17745.18578	14937.17459	13001.89923	11995.02849	15007.8554	13099.14977	11563.83446	12025.01838	11821.15445	12489.36965	11613.77066	11979.74527	12331.00205	15850.53192	12198.77567	13125.81715	10863.81697	10210.3895	10409.93563	9329.662854	9654.188565	9452.55835	8556.930725	10156.78212	14116.44584	8993.956524	9648.893344	9225.288706	9130.571354	11546.56488	9858.837637	10571.93617	12309.82266	12006.43152	8195.622662	9162.627248	9510.615286
Switzerland	CHE	756	CHE756	16680.71662	18037.69523	20223.91725	20222.4937	18196.14283	13470.93174	12964.12464	12857.33931	13227.5565	14018.42289	14768.69568	14926.57387	14295.44127	14045.63124	14349.45518	14470.33396	15297.69329	15734.85228	15963.64151	17678.97229	16857.28986	15576.35427	14216.69825	13217.43031	14164.45727	13737.51022	12316.41846	11953.48458	12431.01995	12391.35948	12596.54547	13778.38301	13065.22425	12704.52773	13552.63358	13994.60336	14270.67948	15537.85977	15709.49118	15885.72753	17173.43966	17660.75057
Syria	SYR	760	SYR760	2339.750832	2205.495292	2436.598832	2058.02	3672.175505	4481.742772	5418.229667	5689.491346	4892.589492	8149.359888	7953.469295	7606.348612	7782.86957	8912.734367	10430.4872	10400.07247	10282.89983	9352.786328	7381.781423	7150.79611	6241.252496	6730.224866	7703.437235	10499.05221	11357.70718	12126.77775	17398.63141	16117.70512	17099.34072	17811.6524	16699.546	18663.01879	19501.34334	20867.03734	21122.24107	22877.48025	25903.15238	24829.1938	27115.78543	25437.83001	27731.8074	27731.65968
Taiwan	TWN	158	TWN158	10444.18517	12235.87317	13805.24658	14791.32871	14971.82917	16488.372	24390.87426	29270.47627	32145.49118	32166.46332	37561.7053	38442.84978	36306.87184	39303.68137	38192.87781	39321.03214	40095.74868	41968.20816	46466.42372	49112.57336	50980.44024	53077.06664	59313.54112	66740.68952	63441.6816	62683.56064	61194.13848	61157.82048	58196.07712	54486.9908	51617.98736	52182.16648	52331.46984	48993.60968	51202.59028	52742.52288	51866.56544	50524.66968	46155.05344	43393.75824	44213.49688	45810.55376
Tajikistan	TJK	762	TJK762																					0	0	968.48	726.36	484.24	242.12	121.06	87.1632	55.53504	84.58944	133.01344	183.85864	234.70384	413.87264	479.24504	623.30644	651.15024	770.03116	472.94992	484.08744	709.74328	774.63144
Tanzania	TZA	834	TZA834	404.994124	431.409416	574.478124	761.58846	717.546832	644.910832	724.6675812	747.9282966	685.4102444	793.9500182	904.4149512	1048.879471	1057.659776	1095.058665	973.9900134	795.6841941	789.0656668	782.4471395	754.0227591	1309.737091	1282.838066	1255.939042	1229.040018	1202.140993	1054.181969	1283.930144	3039.420642	2547.618125	1840.88938	1928.895755	1960.678257	2188.386948	2755.026054	3192.367684	3313.045456	3499.125576	3587.154055	4066.520995	4931.269546	5809.931318	6511.807635	7165.212047
Thailand	THA	764	THA764	9464.917295	9489.666258	9461.074971	9913.466511	9766.750148	10703.90638	12587.46095	14199.68392	15899.27392	18058.79392	17064.54907	17406.79565	17573.71835	19650.95468	22704.14289	21320.47996	21059.65159	25190.2057	29119.63017	38718.65864	53211.4668	61601.44819	63786.73355	63273.05542	69234.88426	81502.39148	90351.867	82676.91186	40605.5683	33560.20407	36489.27329	34455.28281	43747.524	52182.75398	59328.51722	60086.99146	69350.47125	52166.95076	44620.70849	52636.3769	61748.7757	67545.43964
Timor-Leste	TLS	626	TLS626																																0	0	0	57.07958662	54.12716808	0	0	0	24.212	0	0
Togo	TGO	768	TGO768	448.3290328	366.3088683	258.2236506	618.6661438	609.7111552	560.527289	625.9289258	513.3322869	1311.148662	762.4000818	313.1117728	56.82553495	0	0	0	261.2556838	951.7429804	943.5378436	1547.804621	1315.170601	1802.837568	1168.666734	1117.322234	1157.983334	1234.504754	1554.96284	2169.714115	2013.701503	1995.971476	1849.883266	1361.890229	1589.486211	1992.113929	0	1042.998817	188.5779633	893.2074669	559.1421706	2608.632787	1315.546314	1778.295592	3158.476915
Tokelau	TKL	772	TKL772																																										
Tonga	TON	776	TON776						0	75.16780768	14.11012651	0	0	0	0	0	4.42183756	8.84367512	20.8575073	26.524246	27.1707064	23.7664992	19.9894272	19.3671788	17.0839872	30.8703	20.5099852	23.4832188	24.43989545	26.46585783	28.49182021	30.51778259	32.54374497	34.56970735	36.59566973	38.62163212	40.6475945	42.67355688	44.69951926	46.72548164	48.75144402	50.7774064	507.653004	237.6343033	196.9182807
Trinidad and Tobago	TTO	780	TTO780	508.638821	603.2112367	683.0704265	696.9324147	748.9440162	867.6009645	918.3337294	1079.456144	1113.238809	1314.236376	1527.948291	1691.599074	1917.307444	1935.499723	1430.457071	1037.314468	818.801416	792.386124	883.94862	507.8250375	502.8402395	496.8893024	511.5729218	486.6286712	381.747673	648.1933445	728.7939301	883.4734809	1214.129871	994.0667235	1207.880435	1026.678065	1078.9471	1646.478816	1263.454203	1796.267614	2493.568029	2460.840912	2537.05984	2119.831313	2020.439479	2480.47
Tunisia	TUN	788	TUN788	1260.950588	1397.200857	1591.597863	1637.906857	2384.863887	2771.358767	3079.866107	3751.310587	3777.0699	4706.869071	5090.685835	5219.374833	5395.974858	7344.97813	6863.646475	7397.638562	6726.688595	8399.515994	5668.894019	3808.145131	4901.271827	7497.118409	7106.750303	8536.234698	8780.253159	7799.672936	8531.329529	7706.508508	9014.813734	10346.54831	12963.84548	14347.38357	14477.60787	13149.5203	13660.25383	13484.52854	13661.41439	13379.26809	14389.45278	15782.70818	18685.45163	18349.07829
Turkey	TUR	792	TUR792	17019.94217	17155.11445	18797.99766	21938.85791	26757.38936	27093.17391	31637.97609	35466.39106	39068.35836	36892.23443	32506.78201	31996.97385	31870.88747	32010.45172	38746.5715	44312.59748	53421.86651	67572.77464	66238.09639	60869.9526	63939.68842	66970.05606	70313.68344	85865.08545	71990.88602	83101.54121	91527.72295	94176.26377	105647.0696	88816.74088	87679.17562	67128.62308	69848.58391	78662.25262	87300.15263	102126.505	131441.4568	132048.3464	120272.7578	106627.1183	137205.6487	152459.3448
Turkmenistan	TKM	795	TKM795																					0	0	2663.32	2663.32	1694.84	1058.0644	1091.9612	1089.54	1089.54	1089.54	1089.54	1089.54	1089.54	1089.54	1331.66	1573.78	1936.96	2278.3492	2481.73	2663.32	2760.168	3631.8
Turks and Caicos Islands	TCA	796	TCA796																														0	0	0	0	0	0	7.353731591	7.70520751	6.763503561	16.14751304	8.406052905	20.92362059	33.44118827
Tuvalu	TUV	798	TUV798											0	1.4212444	0			0												2.534194983	1.396678905	0			0.027509674		0.049174572	0.02639108	2.42E-06		0.227740493			
Uganda	UGA	800	UGA800	457.824708	497.43554	402.790832	347.781168	371.993168	237.713416	213.6321608	198.102584	193.696	121.06	24.212	48.424	41.814124	48.424	48.424	48.424	48.424	26.415292	21.960284	33.8968	33.8968	121.06	121.06	121.06	232.3939936	744.3167106	1286.018709	885.6083478	1314.075165	1365.372171	1322.357661	1617.763581	1701.089862	1994.456093	2099.264248	2748.703556	2892.562635	4149.064266	3458.889097	4153.100206	4727.475744	5143.716656
Ukraine	UKR	804	UKR804																					29357.64864	26500.77648	66094.23552	46167.63456	35718.06576	25573.184	17985.94969	16189.76678	15644.41471	17627.2196	15346.31788	18965.42303	19719.97452	26403.58219	31177.74508	33303.02884	37761.00516	44316.111	41356.16738	31525.92236	31986.20593	33421.99385
United Arab Emirates	ARE	784	ARE784	0	0	0	0	0	0	484.24	484.24	3006.694584	4553.619757	5322.302582	7452.659039	6404.959259	5991.928847	10645.81631	10567.34732	6879.08703	8328.201539	7961.609744	8901.376409	8558.124982	9018.711955	9814.262192	10307.13507	12391.36686	14277.06025	14138.63045	11985.76224	16045.69323	15715.98862	13161.63291	12953.42	17779.27299	25182.73549	31107.08692	34748.41973	31962.34271	51709.70693	66141.02356	53103.8471	42538.96683	39930.58306
United Kingdom	GBR	826	GBR826	63689.18185	67466.18852	67971.64843	74471.53669	67562.02354	63362.46033	58364.88812	54965.96363	56450.47747	59093.03536	55480.59624	49510.32821	53861.20419	55826.64563	56190.56309	56561.85565	57702.50549	62175.82925	73736.6607	79870.24728	68650.1095	61453.74876	58091.09542	57815.78563	62868.89643	59319.09113	55730.98445	55627.35182	53967.04372	50671.03827	46903.42229	49392.2913	50060.03253	51222.93192	53343.505	49984.31102	47157.70757	49945.95432	46176.782	33993.83682	36760.11847	39114.13968
United States of America	USA	840	USA840	483121.6997	517215.1075	525491.0505	553633.0182	541318.8991	456113.4321	452573.0739	488846.4133	553793.0274	547594.8827	466826.9476	415027.731	386968.2103	439117.4154	485620.239	519727.5916	528499.7241	553171.6135	553707.1049	532758.1884	546843.9982	512248.0649	505429.206	543453.8751	568015.2024	581780.2305	575526.7651	611953.8507	637669.9031	667102.7672	680669.1668	643191.2594	646112.5769	642076.7121	695728.2076	714540.5831	712988.0834	628879.9813	532802.3385	423786.3767	441353.5438	432715.5259
Uruguay	URY	858	URY858	1208.396708	1109.345416	1129.150832	1254.617416	1327.253416	1122.581826	1071.572783	1206.552955	1309.561708	1402.784907	1788.673277	1743.78018	1594.817807	972.2292912	809.7653451	761.5704511	819.5656629	956.1524941	1008.744827	1267.298238	1119.162435	1159.905742	1204.853279	1346.093916	1761.978724	1677.608668	2051.796673	1740.623652	1512.394099	1480.053283	1326.312242	1567.599957	1696.551106	1648.758465	1636.196827	1735.526496	1326.926636	1149.476198	1085.227664	1226.726865	1085.744897	1383.024748
US Virgin Islands	VIR	850	VIR850	0	0	0	0				0	0																																	
USSR	SUN	810	SUN810	231099.1334	243431.8546	253059.4174	265678.276	279023.4946	296145.7852	301457.0021	308258.3708	308031.6739	298478.9261	303404.9786	308548.9148	300085.7313	310943.6995	315753.0986	317168.3868	327837.0899	333381.6379	337752.5092	340023.6432	332484.0264	307492.4																				
Uzbekistan	UZB	860	UZB860																					0	0	14285.08	12832.36	11621.76	9905.5616	9747.11568	9520.00032	9750.16688	12450.85304	10138.7596	10890.24696	11114.51308	11410.64252	13294.24162	13430.00422	14676.55904	16789.70272	17007.91584	17553.44864	17288.94736	16994.1712
Vanuatu	VUT	548	VUT548	2.10959156	3.021163675	3.148848078	39.05843522	33.88807642	12.59868272	12.59868272	12.59868272	12.59868272	12.59868272	12.57147328	10.47975744	14.69786312	19.78952324	10.64334582	12.39806021	14.1527746	15.90748899	17.66220339	19.41691778	21.17163217	22.92634657	24.68106096	26.43577535	24.61835207	22.80092879	20.98350551	19.16608223	17.34865895	15.53123567	13.71381239	21.20629327	28.69877414	36.19125502	43.6837359	51.17621678	58.66869766	75.83369095	67.7595773	59.68546365	42.05977411	27.36754996
Venezuela	VEN	862	VEN862	5936.305654	6040.03821	6783.927553	7966.142246	8158.854835	8443.082331	10018.30174	11059.62516	12906.78148	15251.18255	13687.02675	14656.01201	14640.83453	10237.38079	8426.103155	8909.402846	10486.1987	12174.57181	12800.65243	7482.473834	6654.669244	11084.72058	27230.96113	22672.52981	21800.9704	24725.47398	23163.18352	24552.06533	26274.3644	28553.71524	29071.75662	28306.09327	22994.33377	15172.48352	20121.18556	24196.68232	16248.10305	32937.8754	26186.936	25688.7966	23571.5964	25621.30566
Viet Nam	VNM	704	VNM704	3590.245235	4103.902234	3025.959123	3157.588998	2974.188421	2949.255384	3023.373639	3251.552851	3224.440734	2924.362529	2685.928076	2427.663996	3016.844127	3306.66709	3693.338053	4152.645017	4721.99552	17549.25211	5661.48019	5747.75287	6933.419833	8119.086796	12936.55376	10974.66072	12160.32769	14866.50825	16676.84481	20121.49138	24258.60114	26051.9893	32640.6028	40626.01877	55108.9972	63370.57086	66925.63728	81283.81887	88663.42094	103672.038	110388.738	124932.4656	152927.9602	155100.5022
Wallis and Futuna Islands	WLF	876	WLF876																															19.63653004	15.70608228	14.83717897	10.63878912	11.5291031	7.704653056	10.51563962					
Yemen	YEM	887	YEM887	0	0	0	28.618584	88.034832	285.677388	306.3886012	327.0998144	354.4209036	441.1582408	439.860746	462.7752512	859.8620045	1761.018386	3698.884183	3743.807396	3183.430609	2233.45853	1973.528452	2125.197833	2328.667609	2789.488104	2881.480319	3154.299733	3307.584748	4158.175363	4353.454261	4459.971677	4432.430401	5412.288842	6037.96457	7112.398009	6813.208934	8020.68505	8903.006967	9551.777418	9025.420993	10266.95317	10084.92939	9005.613682	11571.54104	9963.872355
Yugoslavia SFR	YUG	891	YUG891	14579.18873	15374.61177	16060.69736	17357.31744	17986.00665	17748.97842	18279.74776	20121.8656	21868.49735	23845.66388	23536.02757	23472.10789	22684.45283	21556.0279	20593.85382	19172.92902	20201.33303	19640.47803	19662.64996	19199.93919	17925.37142	18159																				
Zambia	ZMB	894	ZMB894	422.5827764	1144.791915	1221.628111	1007.126286	915.0586432	1096.394267	988.7172482	948.5267444	297.9842954	384.2854052	278.1337885	272.950942	307.6840476	320.3842331	528.0709427	721.2715882	773.6310298	883.1792153	964.2783009	929.7650864	1051.813952	892.8510575	854.948163	872.7328686	677.7027569	729.6350453	791.2521336	852.869222	849.0819119	559.3341194	803.5922763	540.8421953	480.6536135	949.5795986	1157.500926	1211.675791	1476.196075	1569.982884	1485.600965	1862.363522	1920.322936	2023.920218
Zimbabwe	ZWE	716	ZWE716	1153.362832	1355.872	1518.746124	1633.22046	1829.09554	1631.017168	1309.651292	1192.997876	990.488708	961.870124	1137.964	1206.193416	1397.686124	1406.499292	1352.688471	1748.55634	1915.342719	2078.608069	2000.189234	1874.43594	1839.816614	2441.293539	2382.586102	2251.662734	2320.353427	1946.934308	3383.83472	6771.920447	4788.40786	2562.775273	2436.389892	1370.3992	1162.176	731.0455522	686.8994761	1099.570559	629.9616241	0	387.5381073	1155.561819	1609.744396	2191.23985
Sudan (Former)	SDN	736	SDN736																																										
Ethiopia (Former)	ETH	230	ETH230																																										
North Yemen	YEM	886	YEM886																																										
West Germany	DEU	280	DEU280																																										
South Yemen	YMD	720	YMD720																																										
Zanzibar	EAZ	XXX	EAZXXX																																										
East Germany	DDR	278	DDR278																																										
Western Sahara	ESH	732	ESH732																																										
Belgium-Luxemburg	nan	nan	BLGLUX																																										
