Country	ISOAlpha3	ISONum3	AlphaNumISO	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011
Timor-Leste	TLS	626	TLS626																																0	0	0	1.1787458	1.11777565	0	0	0	0.5	0	0
Togo	TGO	768	TGO768	9.2584056	7.564614	5.33255515	12.77602313	12.5910944	11.57540247	12.92600623	10.6007824	27.07642207	15.74426073	6.4660452	1.1734994	0	0	0	5.395169417	19.6543652	19.4849216	31.9635846	27.1594788	37.2302488	24.1340396	23.0737286	23.9134176	24.7531066	31.1240104	44.5597364	41.5847824	39.9843936	38.2017856	28.12428195	32.82434765	41.1389792	0	21.5388819	3.89430785	18.44555318	11.5467985	53.8706589	27.1672376	36.7234345	65.2254443
Tokelau	TKL	772	TKL772																																										
Tonga	TON	776	TON776						0	1.55228415	0.29138705	0	0	0	0	0	0.091315	0.18263	0.43072665	0.54775	0.5611	0.4908	0.4128	0.39995	0.3528	0.6375	0.42355	0.48495	0.50470625	0.546544231	0.588382212	0.630220192	0.672058173	0.713896154	0.755734135	0.797572115	0.839410096	0.881248077	0.923086058	0.964924038	1.006762019	1.0486	10.4835	4.90736625	4.06654305
Trinidad and Tobago	TTO	780	TTO780	5.69029285	7.5198752	8.6753417	13.1580459	8.55459475	9.6472973	11.55894865	14.516	16.07761625	17.3896311	20.93900485	22.46717235	27.0048324	32.81120855	26.08435715	20.6809464	16.909	16.3635	18.0075	10.48705265	10.384112	9.7675207	10.3176004	10.04932825	6.155493	12.8920879	14.3097144	17.50398895	23.8386476	20.5283893	24.20329	20.9549939	22.2812469	34.0012972	26.09148775	29.68908835	41.6204863	39.95724335	41.7780836	36.3709754	31.60309845	41.35
Tunisia	TUN	788	TUN788	26.0397858	28.8534788	32.8679552	33.8242784	49.24962595	57.2310996	63.60205905	77.4680032	77.99995663	97.20116205	105.1273302	107.784876	111.4318284	151.680533	141.740593	152.7680192	138.9122872	173.4577068	117.0678593	78.64168865	101.2157572	154.8223693	146.76091	176.2810734	181.3202784	161.0703977	176.1797772	159.1464668	186.1641693	213.6657094	267.7152957	296.2866258	298.975877	271.5496511	282.0967666	278.4678784	282.1207334	276.2941536	297.1553936	325.927395	347.1163379	353.0060938
Turkey	TUR	792	TUR792	303.0949102	308.8485357	337.2390987	399.2796057	498.1872066	493.4137464	590.1244799	676.7313012	706.823376	690.6600199	608.2909281	581.2724943	584.3947216	567.083681	688.9597543	785.6849198	942.6040726	1177.224799	1212.362242	1153.137837	1143.504387	1165.395232	1239.916033	1449.038214	1260.810516	1465.858774	1603.868268	1605.284715	1723.597331	1508.511508	1478.519373	1098.235396	1116.184551	1256.518468	1438.396058	1651.79956	2143.176868	2138.71822	1905.209791	1680.478198	2191.284628	2451.77484
Turkmenistan	TKM	795	TKM795																							55	55	35	21.85	22.55	22.5	22.5	22.5	22.5	22.5	22.5	22.5	27.5	32.5	40	47.05	51.25	55	57	75
Turks and Caicos Islands	TCA	796	TCA796																														0	0	0	0	0	0	0.1518613	0.1591196	0.13967255	0.33346095	0.1735927	0.43209195	0.6905912
Tuvalu	TUV	798	TUV798											0	0.02935	0			0												0.05233345	0.0288427	0			0.0005681		0.0010155	0.000545	0.00000005		0.00470305			
Uganda	UGA	800	UGA800	9.4545	10.2725	8.318	7.182	7.682	4.909	4.4117	4.091	4	2.5	0.5	1	0.8635	1	1	1	1	0.5455	0.4535	0.7	0.7	2.5	2.5	2.5	4.79914905	14.63027405	25.816917	18.0417749	26.39630855	27.45563875	25.3331022	32.1740538	33.8948179	39.95309955	42.11748405	55.97856355	58.96017275	83.30148825	70.86446435	85.2943384	96.7622418	106.1106424
Ukraine	UKR	804	UKR804																							1005	750	570	380	241.0898184	230.9035896	229.5155492	246.517887	226.5686196	290.198232	323.3067264	392.7051932	476.238215	507.0442501	619.1003576	720.6509227	710.6232188	548.8435114	538.1071306	560.3519826
United Arab Emirates	ARE	784	ARE784							10	10	62.091	94.0364232	109.9104284	153.9042425	132.2682814	123.7388247	219.845868	218.2254113	142.0594546	171.9849979	164.4145412	183.8215845	176.7331278	186.2446711	202.673513	212.8517898	255.8930873	294.8343849	291.9756824	247.51698	331.3582775	324.5495751	271.7997875	267.5	367.158289	520.046578	642.389867	717.5867283	660.0516833	1067.852861	1365.872781	1096.643134	878.468669	824.6031526
United Kingdom	GBR	826	GBR826	818.8256652	855.1067512	871.4693496	934.3584976	847.9524008	795.2928004	742.6924988	691.5090028	708.835702	736.0066512	696.4590996	619.3284464	648.2061992	672.9959992	694.0879508	693.8562988	699.6386	761.1606504	960.65335	1051.030661	807.9694512	686.7582976	602.999152	594.8452576	675.992776	641.1945632	646.8292576	655.797376	637.5557088	644.2855714	620.5408866	606.2763476	567.4868737	602.3631902	586.4173906	566.6637036	597.6512683	643.1354948	530.9865506	392.7014807	398.9767371	436.7280556
United States of America	USA	840	USA840	3384.54343	3645.755566	3838.87783	3965.832196	3754.486156	3146.714887	3364.638801	3628.163558	4205.865198	4297.07018	3698.98398	3456.228475	3042.162806	3444.945734	3973.53191	4228.860782	4368.048947	4415.690676	4331.958859	4254.06725	4147.03075	3779.1697	3814.8514	4077.5153	4501.04725	4570.301789	4708.25315	5052.7105	5442.3258	5820.0777	5871.159959	5737.781249	5689.742207	5833.005735	6232.993956	6645.924859	6658.050376	5857.687937	4825.201327	3484.302701	3582.2113	3628.46135
Uruguay	URY	858	URY858	24.9545	22.909	23.318	25.909	27.409	23.182344	22.1289605	24.9164248	27.04365	28.96879455	36.9377432	36.0106596	32.93445	20.0774263	16.72239685	15.7271281	16.9247824	19.7454257	20.8315056	26.1708706	23.11173045	23.9531171	24.88132495	27.7980736	36.3864762	34.6441572	42.3714826	35.9454744	31.23232485	30.56445735	27.3895639	32.37237645	35.0353359	34.04837405	33.7889647	35.84021345	27.4022517	23.73773745	22.4109463	25.33303455	22.42162765	28.56072915
US Virgin Islands	VIR	850	VIR850	0	0	0	0				0	0																																	
USSR	SUN	810	SUN810	4772.409	5027.091	5225.909	5486.5	5762.091	6115.682	6225.3635	6365.818	6361.1365	6163.8635	6265.591	6371.818	6197.0455	6421.2725	6520.591	6549.818	6770.1365	6884.6365	6974.899	7021.8	6866.1	6350																				
Uzbekistan	UZB	860	UZB860																							295	265	240	170	165	165	170	223.55	176.05	193.05	198.175	201.575	239.7325	253.3975	279.14	325	330	342.5	340	334.9
Vanuatu	VUT	548	VUT548	0.043565	0.0623898	0.0650266	0.8065925	0.69981985	0.26017435	0.26017435	0.26017435	0.26017435	0.26017435	0.25961245	0.2164166	0.30352435	0.4086718	0.21979485	0.256031311	0.292267772	0.328504233	0.364740694	0.400977156	0.437213617	0.473450078	0.509686539	0.545923	0.508391543	0.470860086	0.433328629	0.395797171	0.358265714	0.320734257	0.2832028	0.4379294	0.592656	0.7473826	0.9021092	1.0568358	1.2115624	1.56603525	1.3992974	1.23255955	0.8685729	0.565165
Venezuela	VEN	862	VEN862	122.5901548	124.7323272	140.0943242	164.5081416	168.4878332	174.3573916	206.8871168	228.3914001	266.5368718	314.9509035	282.649652	302.6600862	302.3466573	211.4113	174.0067561	183.9873378	216.5496181	251.4160707	264.3452096	154.5199454	137.4250216	228.9096436	269.3339636	267.7667382	254.2115282	227.2204871	222.111201	221.4177938	261.4281398	249.7486444	271.5549012	264.8766825	190.4834564	153.1203733	237.5424443	240.7385544	329.120139	369.6606617	392.1808425	386.8307972	345.0834678	381.4874553
Viet Nam	VNM	704	VNM704	74.141856	84.749344	62.4888304	65.207108	61.41971793	60.90482786	62.43543779	67.14754772	66.58765765	60.39076758	55.46687751	50.13348744	62.30059737	68.2857073	76.27081723	85.75592716	97.51353709	362.408147	116.9147569	118.6963669	143.1814768	167.6665867	267.1516967	226.6368066	251.1219165	307.0070265	344.3921364	415.5272463	500.9623562	537.9974662	674.0583761	838.9645376	1138.051322	1308.660393	1382.075774	1591.941216	1742.115119	2044.898188	2189.034891	2440.5	2790.05	2949.7
Wallis and Futuna Islands	WLF	876	WLF876																															0.40551235	0.324345	0.30640135	0.21970075	0.23808655	0.15910815	0.2171576					
Yemen	YEM	887	YEM887				0.591	1.818	5.8995	6.327205543	6.754911086	7.319116629	9.110322171	9.083527714	9.556733257	17.7569388	36.36664434	76.38534989	77.31305543	65.74076097	46.12296651	40.75517206	43.88728385	48.08912128	46.9909587	47.6564348	50.8219109	53.987387	71.5528631	75.0918524	77.5383842	76.9696316	97.20460685	109.3848358	130.832323	123.6663963	139.7153034	157.6892105	169.3589687	155.2801824	179.9315623	179.6284973	163.0171767	214.7716819	199.8387121
Yugoslavia SFR	YUG	891	YUG891	301.073615	317.49983	331.6681265	358.44452	371.4275288	366.5326784	377.493552	415.5349744	451.6045216	492.4348232	486.0405496	484.7205496	468.4547504	445.1517408	425.281964	395.938564	417.1760496	405.5938797	406.0517504	396.4963488	370.1753556	375																				
Zambia	ZMB	894	ZMB894	8.7267218	23.6410027	25.2277406	20.79808125	18.8968	22.6415469	19.18367025	18.10685	4.42570245	5.96105	4.262620776	3.661891253	4.379161729	4.641432205	9.177202682	13.16697316	14.24824363	16.51051411	18.18528459	17.47255506	20.23982554	16.95709602	16.17436649	16.54163697	12.51408634	13.58653571	14.85898508	16.13143445	15.55952404	9.57596645	14.62012135	9.93463975	8.69169035	18.3754419	22.66920795	23.7879686	29.250555	31.1873386	29.4447746	37.22526685	38.1753324	40.31471125
Zimbabwe	ZWE	716	ZWE716	23.818	28	31.3635	33.7275	37.7725	33.682	27.0455	24.6365	20.4545	19.8635	23.5	24.909	28.8635	29.0455	27.9342572	36.10929167	39.55358333	42.9251625	41.30574167	38.70882083	37.9939	50.41495	49.2025876	46.4989	47.9174258	40.2059786	69.8792896	139.8463664	98.8850128	52.9236592	50.3136852	28.3	24	15.09676095	14.185104	22.70714025	13.00928515	0	8.00301725	23.8634111	33.24269775	45.25111205
Sudan (Former)	SDN	736	SDN736																																										
Ethiopia (Former)	ETH	230	ETH230																																										
North Yemen	YEM	886	YEM886																																										
West Germany	DEU	280	DEU280																																										
South Yemen	YMD	720	YMD720																																										
Zanzibar	EAZ	XXX	EAZXXX																																										
East Germany	DDR	278	DDR278																																										
Western Sahara	ESH	732	ESH732																																										
Belgium-Luxemburg	nan	nan	BLGLUX																																										
